tu_id	speaker	start	end	duration	text
442	BO147	655.068	655.808	0.740	 {ride}
443	BO145	655.563	657.013	1.450	 per[fetta quella canzon]e
444	BO147	655.823	656.800	0.977	 [basta ba~]
445	BO139	657.393	658.373	0.980	 {ride}
446	BO139	659.048	659.628	0.580	 {ride}
447	BO139	659.968	660.868	0.900	 va bene comunque
448	BO146	660.953	662.863	1.910	 trascrivi [l' audio che t' ha] mandato lei oggi pomeriggio
449	BO145	661.370	661.743	0.373	 [xx]
450	BO139	662.973	663.453	0.480	 {ride}
451	BO147	663.848	664.180	0.332	 quale?
452	BO146	664.193	664.623	0.430	 {ride}
453	BO145	664.203	666.360	2.157	 non l' ha senti[to perché: stava uscendo di casa]
454	BO139	664.803	665.843	1.040	 [(quello in cui xxxx)]
455	BO147	665.043	670.250	5.207	 [no quello] quello del gatto quando (gli) ho raccontato della morte del gatto trascrivi quello {ride}
456	BO139	669.453	670.933	1.480	 a::h {ride}
457	BO146	670.110	673.280	3.170	 a:::::h {ride}
458	BO139	673.280	674.580	1.300	 come trascrivere shining
459	BO147	674.655	675.575	0.920	 {ride}
460	BO146	675.630	676.460	0.830	 {ride}
461	BO139	678.250	678.880	0.630	 comunque
462	BO139	679.320	680.430	1.110	 (finalmente) l' insalata
463	BO145	682.010	683.500	1.490	 (>anche perché l' ho mangiata) tutta io tra (un) po'
464	BO147	685.480	687.140	1.660	 lo vuoi un: {P} un dolce?
465	BO145	687.235	687.825	0.590	 mangia eh
466	BO146	687.995	689.120	1.125	 mh sì (vedo)
467	BO146	690.385	690.675	0.290	 x[x]
468	BO145	690.550	691.430	0.880	 [no] prendi an[cora]
469	BO147	691.125	691.485	0.360	 [xx]
470	BO147	692.285	693.015	0.730	 (cosa c' è?)
471	BO146	694.715	696.660	1.945	 e::h (c' è il gelato,)
472	BO147	697.542	697.872	0.330	 mh
473	BO146	697.882	698.432	0.550	 c' è i wafer
474	BO145	698.542	699.642	1.100	 (mangiato) un bel [po'] eh
475	BO146	699.207	700.437	1.230	 [m:]:h xx
476	BO145	700.307	700.777	0.470	 {ride}
477	BO147	700.917	702.157	1.240	 xxxxx mh?
478	BO146	702.312	702.792	0.480	 c' è (l' uovo)
479	BO147	702.882	703.522	0.640	 ([m:h)]
480	BO145	702.897	703.837	0.940	 [da'. o]kay
481	BO147	703.937	706.537	2.600	 vabbè però almeno (finiamo) la cioccolata xxxx
482	BO147	707.282	707.592	0.310	 e[h]?
483	BO146	707.402	709.862	2.460	 [l]a finiremo quando (torniamo) xxxxxx
484	BO147	711.567	712.940	1.373	 (che dici che dici l' uovo?)
485	BO146	712.952	713.562	0.610	 eh sì
486	BO147	713.752	714.392	0.640	 vuoi l' uovo?
487	BO146	714.817	715.347	0.530	 mh mh
488	BO145	715.497	718.857	3.360	 ma (mi) sa che dovete (parlare) forte raga se no dopo: andrea non sente
489	BO139	719.442	720.532	1.090	 fate normale
490	BO145	721.152	722.102	0.950	 {ride}
491	BO139	722.482	725.052	2.570	 meglio che se non capisco niente scrivo incomprensibile
492	BO139	725.242	726.502	1.260	 anzi inintelligibile
493	BO145	727.202	728.090	0.888	 intellegibile?
494	BO139	728.097	729.087	0.990	 inintelligibile
495	BO145	730.327	731.287	0.960	 difficile come parola
496	BO139	732.652	734.092	1.440	 quasi quanto {ride}
497	BO139	734.277	735.932	1.655	 {ride}
498	BO139	735.932	736.732	0.800	 xxx
499	BO139	737.337	738.557	1.220	 (volevo fare una battuta che m' ammazzi)
500	BO139	738.642	739.342	0.700	 {ride}
501	BO146	739.387	740.157	0.770	 e di' di'
502	BO146	740.527	741.307	0.780	 voglio saperla
503	BO139	741.412	743.402	1.990	 badile voi l' avete mai sentito nominare?
504	BO147	743.592	744.142	0.550	 ba[dile]?
505	BO146	743.732	744.332	0.600	 [badi]le?
506	BO139	744.357	745.120	0.763	 badile
507	BO146	745.282	746.052	0.770	 puo' darsi
508	BO139	746.102	746.772	0.670	 okay
509	BO139	746.812	747.852	1.040	 allora si vede che nelle [mar~]
510	BO145	747.537	747.877	0.340	 [te]?
511	BO147	748.062	748.492	0.430	 no
512	BO139	748.562	750.122	1.560	 [si vede che] nelle marche non si usa
513	BO145	748.577	748.917	0.340	 [eh]
514	BO146	750.157	751.667	1.510	 puo' darsi però ba[dile]
515	BO139	751.127	752.190	1.063	 [è è ti]po=[mh]
516	BO147	752.027	752.557	0.530	 [cos]'è?
517	BO139	752.643	753.513	0.870	 tipo la vanga
518	BO146	753.663	754.483	0.820	 a::h
519	BO145	754.488	757.638	3.150	 è [{P} no è l~ è la pala però] triangolare non è la vanga
520	BO147	754.570	756.148	1.578	 [no: vanga xxx]
521	BO145	757.838	758.760	0.922	 non è fatta [come una va]ng[a]
522	BO139	758.263	758.703	0.440	 [>una< pal(°a°)]
523	BO147	758.823	759.433	0.610	 [p]ala
524	BO146	759.493	760.143	0.650	 °{ride}°
525	BO145	760.743	761.263	0.520	 vedi?
526	BO139	761.338	762.348	1.010	 xxxx
527	BO146	764.528	764.868	0.340	 quindi?
528	BO139	765.003	767.273	2.270	 è stata una dicussione immensa l' altro giorno sulla:
529	BO145	767.393	768.373	0.980	 badile che
530	BO145	768.658	771.240	2.582	 O:H NON SAI COS' è IL BADIL[E]
531	BO139	771.098	773.988	2.890	 [sì]: è un parola norm~ [si usa eh qua fuori dalle marche]
532	BO145	771.998	776.228	4.230	 [eh ho capito ma te (lo) >cioè< i march]igiani lo sai che (non) è che (siamo) così fini [eh]
533	BO139	775.948	776.788	0.840	 [non è] che {ride}
534	BO139	778.513	778.993	0.480	 {ride}
535	BO139	779.258	782.330	3.072	 che ne so xx m' ha stupito non sapevo che fosse una parola xxxxxxx
536	BO145	782.368	783.210	0.842	 {VERSO}
537	BO139	783.058	784.458	1.400	 mica sono un esperto di marche
538	BO145	784.213	784.843	0.630	 {verso}
539	BO147	784.469	785.819	1.350	 e come si dice
540	BO139	785.864	786.314	0.450	 {ride}
541	BO145	786.334	789.074	2.740	 E:H come si dice E:H
542	BO147	786.914	789.084	2.170	 {ride}
543	BO145	790.519	791.869	1.350	 m:::h
544	BO147	791.079	791.969	0.890	 {ride}
545	BO145	792.110	793.439	1.329	 andare:
546	BO145	793.629	795.539	1.910	 all' università:
547	BO145	796.319	799.449	3.130	 questa era una tedesca (di) dresda che abbiamo conosciuto:
548	BO139	800.054	802.134	2.080	 {ride}
549	BO145	800.069	801.469	1.400	 xxxxx
550	BO139	803.349	803.729	0.380	 mh
551	BO145	803.594	805.304	1.710	 (che) (abbiamo) conosciuto:
552	BO147	805.763	806.553	0.790	 xxx
553	BO145	806.833	807.903	1.070	 {ride}
554	BO147	806.834	807.904	1.070	 oh
555	BO139	808.124	808.504	0.380	 {ride}
556	BO146	808.868	809.698	0.830	 xx[xx]
557	BO147	808.913	809.530	0.617	 {ride}
558	BO145	809.333	810.423	1.090	 [a]=m:h
559	BO145	810.559	811.969	1.410	 alla festa (di) anna
560	BO145	814.303	815.133	0.830	 {ride}
561	BO139	814.643	815.193	0.550	 {ride}
562	BO139	818.963	819.673	0.710	 eh che sarebbe?
563	BO145	820.323	820.743	0.420	 {ride}
564	BO146	821.158	822.078	0.920	 {ride}
565	BO145	822.428	823.408	0.980	 fa' (vedere)
566	BO146	824.253	824.673	0.420	 xxx
567	BO145	824.253	826.153	1.900	 {ride}
568	BO139	825.048	825.848	0.800	 {ride}
569	BO146	826.518	828.408	1.890	 una vita ai (piedi) di x?
570	BO145	828.528	830.108	1.580	 {ride}
571	BO146	828.943	829.633	0.690	 °xx°
572	BO145	831.293	832.823	1.530	 che sarebbe la tedesca di xxx
573	BO147	833.873	834.630	0.757	 tedesca xx {ride}
574	BO139	834.653	835.463	0.810	 anna?
575	BO145	835.943	837.180	1.237	 anna x~ anna
576	BO139	837.280	837.628	0.348	 mh
577	BO145	837.668	839.518	1.850	 xx x[x xx]?
578	BO147	838.726	839.496	0.770	 [xx]
579	BO139	842.323	843.663	1.340	 davvero xx si chiama?
580	BO147	843.798	846.648	2.850	 sì perché è mezza tedesca mezza vieta~ <vietnamita>
581	BO139	846.773	847.173	0.400	 ah
582	BO147	848.228	849.398	1.170	 >infatti< non sembra tedesca
583	BO139	849.678	852.198	2.520	 ma è che ti~ pure il nome di un personaggio di=mh
584	BO139	852.463	853.563	1.100	 di un film di sergio leone
585	BO147	854.283	856.610	2.327	 c' è anche la canzone di jason derulo che si chiama xxx [x]
586	BO145	856.308	857.328	1.020	 [xx]x
587	BO147	861.551	862.971	1.420	 xxxxxx
588	BO146	862.426	863.276	0.850	 {ride}
589	BO147	864.701	865.511	0.810	 x[xx]
590	BO146	864.851	865.940	1.089	 [xxxx]xx
591	BO147	865.946	867.166	1.220	 è proprio gold
592	BO145	867.330	867.860	0.530	 cioè?
593	BO147	868.300	868.930	0.630	 {ride}
594	BO146	868.630	871.260	2.630	 è un brano che non mi ricordo [xx tipo (di)]
595	BO147	870.125	871.305	1.180	 [è rotto]
596	BO145	872.560	873.230	0.670	 no
597	BO145	882.060	883.000	0.940	 me lo compri l'(uovo)?
598	BO146	884.715	886.815	2.100	 [m::h (madonna) qua]nt' è (buono)
599	BO139	884.980	885.830	0.850	 [(non pensato)]
600	BO145	886.270	886.820	0.550	 {ride}
601	BO139	889.405	892.015	2.610	 (mah in realtà è che) mia nonna me ne darà già settantasei quindi
602	BO139	892.915	895.385	2.470	 penso. poi magari quest' anno s' improvvisa e non me lo [non me lo fa]
603	BO145	894.785	895.415	0.630	 [che hai detto]?
604	BO139	895.545	896.115	0.570	 mia nonna
605	BO139	896.635	897.300	0.665	 tutti gli anni
606	BO139	897.445	899.715	2.270	 mi fa almeno un uovo grande più [tutti]
607	BO145	899.275	900.985	1.710	 [io ho] detto se me lo compravi te andre
608	BO147	901.325	902.590	1.265	 eh beh te lo [(ricicla) da là]
609	BO139	901.790	903.880	2.090	 [ti porto giù quello là]. tanto non lo mangio mai
610	BO139	904.332	904.812	0.480	 intero
611	BO145	908.942	912.022	3.080	 io te ne volevo (regalare) uno mi sa che non te lo regalo (dopo questa)
612	BO139	912.187	912.657	0.470	 xx
613	BO139	913.067	914.827	1.760	 oddio sono offeso {ride}
614	BO145	914.907	916.127	1.220	 quanto sei stronzo
615	BO139	916.127	918.812	2.685	 se vuoi te ne regalo uno a [me non me ne fa]ccio niente
616	BO145	917.202	917.692	0.490	 [no]
617	BO139	919.934	920.774	0.840	 {ride}
618	BO147	920.784	922.274	1.490	 ormai no è troppo tardi
619	BO145	923.220	926.520	3.300	 cioè mi regali l' uovo non me ne faccio niente >cioè< ma quanto sei presuntuoso
620	BO139	927.320	928.040	0.720	 [perché xxx]
621	BO145	927.340	928.900	1.560	 [x {P} sei prep]otente >proprio<
622	BO139	928.770	931.750	2.980	 [nel] sens~ no xxxs ti ringraz[io del pensiero però]
623	BO145	930.610	934.750	4.140	 [s~ sai che se l' è (mangiat]o)] intero quello grosso gliel' ho portato manzo un [pezzetto me n' ha lasciato]
624	BO147	933.705	934.645	0.940	 [intero]?
625	BO147	935.115	937.995	2.880	 >ah=mh=beh< non tutto insieme pen[savo che] {ride}
626	BO139	936.290	937.160	0.870	 [no n~] {ride}
627	BO145	937.190	938.310	1.120	 ah puo' (essere) eh
628	BO139	938.375	939.040	0.665	 chubby bunn[y]
629	BO145	938.860	939.819	0.959	 [quello] più grosso però
630	BO146	939.905	940.725	0.820	 [quello dell' an]no scorso
631	BO145	940.140	940.980	0.840	 [questo è quello più pi]ccolo
632	BO147	941.075	941.865	0.790	 uno simile
633	BO146	942.130	942.450	0.320	 {ride}
634	BO139	942.650	943.800	1.150	 (no è che che non lo ma[ngio])
635	BO145	943.520	943.810	0.290	 ([no]?)
636	BO147	943.900	944.760	0.860	 (mi sa che è un bracciale[tto xx])
637	BO145	944.440	945.480	1.040	 [te non ma]ngi l'(uovo) (di) pasqua
638	BO139	945.900	947.410	1.510	 >cioè<=m:::h
639	BO147	947.570	948.730	1.160	 non (ti) piace l'(uovo) (di) pasqua?
640	BO139	948.835	952.545	3.710	 no sì mi piace è cioccolato e (tutto il resto) però non è che [ci tengo]
641	BO147	951.585	953.145	1.560	 [portali a me] {ride}
642	BO139	953.210	955.210	2.000	 non è che ti tengo: più di tanto
643	BO139	955.910	960.520	4.610	 [>cioè< detta sincerament]e: >non me ne frega niente< cos~ nel senso se me lo vuoi regalare mi fa piacere però non è che se no[n lo fai]
644	BO146	955.915	956.745	0.830	 [xxx]
645	BO145	959.990	962.970	2.980	 [no] se ci devi avere questo entusiasmo non te lo regalo
646	BO145	963.830	965.380	1.550	 {ride}
647	BO147	965.560	967.570	2.010	 mh è la cosa più bella del mondo l'(uovo) (di) pasqua
648	BO139	966.980	968.550	1.570	 che c' è? {ride}
649	BO139	969.240	972.320	3.080	 ma il pensiero mi [l' apprezzo eh mi pia]ce è che sempli[cemente non:]
650	BO145	970.140	971.160	1.020	 [xxx male]
651	BO145	971.540	972.710	1.170	 [no ma a te non te lo re]galo
652	BO139	972.720	975.120	2.400	 va bene siamo p[ari (a p~) a posto] perfettp
653	BO145	973.385	974.205	0.820	 [a posto]
654	BO145	974.825	975.335	0.510	 {ride}
655	BO139	975.690	977.230	1.540	 risparmiamo tutti {ride}
656	BO145	976.935	978.735	1.800	 già ti ho regalato un coniglietto è (abbastanza)
657	BO139	979.010	979.460	0.450	 {ride}
658	BO145	981.890	982.450	0.560	 x
659	BO147	982.835	983.465	0.630	 >cioè<? {ride}
660	BO139	992.352	993.642	1.290	 (ma te lo puoi (mangiare) dopo?)
661	BO147	993.812	995.560	1.748	 dani vuoi un braccialetto? {ride}
662	BO145	995.621	997.800	2.179	 pasqua sì vuoi che non lo (mangio)? no grazi[e]
663	BO147	997.800	999.510	1.710	 [v]uoi il bracialetto g~ gold bunny?
664	BO145	1003.340	1003.900	0.560	 >guarda<
665	BO145	1004.755	1008.510	3.755	 lo vorrei tantissimo però ti dico di no {ride}
666	BO145	1009.587	1010.427	0.840	 e:h
667	BO145	1010.682	1013.112	2.430	 ma te doma~ no mado~ (domani) (pranziamo) a casa
668	BO147	1013.242	1013.962	0.720	 e (sì)
669	BO147	1014.307	1015.007	0.700	 (dove) (vuoi) (pranzare)(?)
670	BO145	1015.622	1017.152	1.530	 e ma alle undici e mezza (dobbiamo) (pranzare)
671	BO147	1017.902	1020.632	2.730	 ah beh mo undici e mezza ti prepari prima,
672	BO146	1020.822	1023.202	2.380	 {ride} xx {ride}
673	BO147	1023.227	1024.406	1.179	 io devo (fare) la doccia
674	BO145	1024.710	1025.432	0.722	 io [no]
675	BO146	1024.852	1027.192	2.340	 [xx] (,) xx (disperata)
676	BO146	1032.597	1033.627	1.030	 {ride}
677	BO145	1032.867	1033.317	0.450	 mh
678	BO147	1036.162	1038.252	2.090	 no (s:ì) >cioè< nel senso:
679	BO147	1038.569	1042.480	3.911	 >pensavo< >che ne so< mezz:o~=mh undici e cinquanta mezzogiorno a (mangiare)
680	BO145	1044.012	1046.712	2.700	 eh e (poi) dopo verso le venticinque (dobbiamo) (partire)
681	BO145	1046.987	1047.477	0.490	 mezza
682	BO147	1047.877	1048.690	0.813	 (mezza?)
683	BO145	1048.718	1050.528	1.810	 eh mh se dobbiamo (fare) il biglietto però
684	BO139	1053.033	1054.503	1.470	 xxxxxxx?
685	BO145	1057.750	1061.222	3.472	 comunque pensavo (di) (tornare) {P} >cioè< non so loro che ora x~ hanno voglia (di) (fare)
686	BO145	1061.651	1063.201	1.550	 però io per cena vorrei (essere) qua
687	BO147	1063.321	1064.911	1.590	 ma sai (stiamo) a casa per cena
688	BO139	1064.981	1065.641	0.660	 {ride}
689	BO145	1066.656	1067.546	0.890	 (poi) se piove pure
690	BO147	1067.666	1068.336	0.670	 mh mh
691	BO147	1075.769	1078.899	3.130	 solo che la programmazione è alle due fino alle cinque sei (poi) basta
692	BO145	1081.649	1083.169	1.520	 no alle due esce fuori (mi) sa
693	BO145	1083.901	1084.261	0.360	 no?
694	BO145	1085.921	1088.351	2.430	 lei ha detto che c' ha la programmazione alle quattro
695	BO145	1089.951	1090.261	0.310	 no?
696	BO147	1090.361	1090.721	0.360	 non lo so
697	BO145	1104.176	1105.846	1.670	 che cerchi amore mio?
698	BO139	1106.146	1107.036	0.890	 il pane di segale
699	BO145	1107.696	1107.966	0.270	 ma
700	BO147	1108.936	1109.656	0.720	 ma che schifo
701	BO145	1109.745	1111.236	1.491	 è là dietro::
702	BO139	1112.720	1113.160	0.440	 è questo?
703	BO145	1113.190	1113.920	0.730	 sì
704	BO145	1115.000	1115.580	0.580	 perché?
705	BO139	1117.885	1118.215	0.330	 eh?
706	BO145	1118.265	1119.175	0.910	 c' è una patata ancora
707	BO139	1119.245	1119.745	0.500	 ah sì?
708	BO145	1119.850	1120.015	0.165	 sì
709	BO139	1120.113	1120.703	0.590	 ah non l'>avevo< visto {ride}
710	BO139	1121.335	1122.399	1.064	 vabbè comunque
711	BO147	1122.399	1123.009	0.610	 {ride}
712	BO147	1131.819	1132.555	0.736	 m:h
713	BO139	1135.619	1136.046	0.427	 vuoi?
714	BO145	1136.246	1136.791	0.545	 no no
715	BO147	1137.959	1138.790	0.831	 quant' è (buono)
716	BO139	1138.833	1140.278	1.445	 te la sei presa per l' uovo di pas[qua]
717	BO145	1139.914	1140.278	0.364	 [sì]
718	BO145	1140.514	1141.059	0.545	 {ride}
719	BO139	1140.727	1141.227	0.500	 (>se lo<)
720	BO139	1141.263	1143.454	2.191	 se me lo vuoi regalare me lo puoi regalare
721	BO146	1143.509	1144.400	0.891	 [e lo prendo i]o
722	BO145	1143.509	1143.977	0.468	 [na:]
723	BO139	1143.513	1144.254	0.741	 [e se lo vuo~]
724	BO139	1144.715	1145.187	0.472	 e s~
725	BO139	1145.555	1146.110	0.555	 {ride}
726	BO147	1146.200	1148.046	1.846	 dan[i se non lo se non lo vuole re]galalo a me
727	BO145	1146.437	1147.346	0.909	 [xxxx]
728	BO139	1148.277	1148.714	0.437	 {ride}
729	BO147	1148.799	1149.690	0.891	 io non disprezzo
730	BO139	1149.894	1150.458	0.564	 {ride}
731	BO145	1149.980	1150.508	0.528	 {ride}
732	BO139	1151.830	1153.430	1.600	 xxxxxxxx[xxxx]
733	BO145	1152.843	1153.725	0.882	 ([eh no che] xx)
734	BO145	1154.607	1155.234	0.627	 x (cazzo)
735	BO139	1155.318	1157.143	1.825	 [non >cioè< n~=non mi era neanche passat]o:
736	BO146	1155.325	1156.761	1.436	 [mh >cioè< se me lo prendi]
737	BO145	1157.420	1157.829	0.409	 {ride}
738	BO146	1157.919	1159.057	1.138	 >cioè< se me lo prendi
739	BO145	1158.751	1159.669	0.918	 >cioè< {ride}
740	BO139	1158.806	1159.633	0.827	 {ride}
741	BO145	1159.778	1161.851	2.073	 >cioè< se non me lo prendi xxxxx
742	BO139	1160.873	1161.637	0.764	 {ride}
743	BO147	1161.705	1163.159	1.454	 da natura sì compraglielo {ride}
744	BO139	1163.177	1163.486	0.309	 {ride}
745	BO145	1163.523	1164.178	0.655	 {ride}
746	BO147	1163.994	1164.711	0.717	 {ride}
747	BO139	1166.315	1167.390	1.075	 {ride}
748	BO147	1166.831	1167.723	0.892	 {ride}
749	BO145	1167.731	1170.531	2.800	 xxx guarda che è tutti scemi quelli che vanno (da) natura sì a parte me
750	BO139	1168.160	1168.544	0.384	 {ride}
751	BO147	1169.923	1170.365	0.442	 {ride}
752	BO147	1170.382	1172.698	2.316	 costerà trenta euro un uovo (di) marca da natura sì
753	BO139	1171.203	1171.753	0.550	 {ride}
754	BO145	1172.853	1174.053	1.200	 cioè {P} a parte me
755	BO139	1172.857	1173.774	0.917	 {ride}
756	BO145	1174.107	1177.616	3.509	 è tutti: vola tutti per aria, con le calze: tutte colorate,
757	BO145	1177.640	1180.415	2.775	 °ma che cazz~° mh mh scemi, mezzi vegani, boh
758	BO139	1180.515	1180.965	0.450	 {ride}
759	BO145	1180.744	1183.244	2.500	 >non< (si) capi~ ma non è pari (di) cervello >cioè<
760	BO139	1183.932	1185.423	1.491	 [(vuol dire che c]' ha pure i soldi perché)
761	BO145	1183.965	1184.298	0.333	 [però]
762	BO145	1185.698	1187.098	1.400	 sì s[ì eh]
763	BO147	1185.936	1188.844	2.908	 [se uno fa la spesa corre~] >cioè< (te) la f[a: (fa) spesa:]
764	BO145	1187.561	1189.086	1.525	 [eh ma tanto (quelli) celiac]i
765	BO145	1189.269	1189.894	0.625	 come devi (fare)?
766	BO145	1190.860	1192.669	1.809	 celiaci: eh ma oh eh oh (c[osa) fai]?
767	BO147	1192.152	1194.843	2.691	 [è vero che c' è] il sussidio: dello stato se sei celiaco?
768	BO147	1195.518	1196.076	0.558	 c' hai i s[oldi]?
769	BO145	1195.676	1197.668	1.992	 [sì sì]. perché costa troppo la roba
770	BO147	1199.076	1200.326	1.250	 se sei intollerante al glutine?
771	BO145	1200.522	1200.880	0.358	 no
772	BO147	1201.080	1201.722	0.642	 °porca [troia°]
773	BO145	1201.372	1203.130	1.758	 [>cioè< deve (e]ssere) un' intolleranza:
774	BO145	1203.764	1205.955	2.191	 abbastanz~ >cioè< la percentuale deve (essere) alta
775	BO147	1206.072	1206.497	0.425	 mh mh
776	BO145	1209.179	1210.813	1.634	 tipo stefania non: c' ha il sussidio
777	BO147	1211.175	1211.600	0.425	 ah
778	BO145	1211.866	1212.641	0.775	 manco marcello
779	BO147	1213.291	1214.107	0.816	 xx[xx]
780	BO145	1213.603	1215.516	1.913	 [sussidio] di c[azzi marcello dai]
781	BO146	1214.228	1215.870	1.642	 [xxx che {ride} (>in<)fa]tti
782	BO147	1215.412	1216.062	0.650	 {ride}
783	BO145	1215.895	1220.628	4.733	 prima (si) (mangiava) i kebab (poi) ha scoperto che è intollerante al glutine e (dopo) sta roba [è::]
784	BO146	1219.924	1221.790	1.866	 [(mh) no: madon]na intollerante al glutine
785	BO147	1221.428	1224.320	2.892	 {ride}
786	BO139	1223.928	1224.645	0.717	 {ride}
787	BO147	1224.512	1225.937	1.425	 a (>un'<)altra cosa no però
788	BO145	1226.290	1227.257	0.967	 no ai cazzi no
789	BO147	1227.277	1228.677	1.400	 {ride}
790	BO145	1228.165	1228.848	0.683	 s' aggrappa
791	BO139	1228.935	1229.577	0.642	 {ride}
792	BO147	1230.169	1232.044	1.875	 {ride}
793	BO145	1232.135	1233.827	1.692	 te sei sicuro che vuoi (presentare) questa?
794	BO139	1233.627	1234.377	0.750	 {ride}
795	BO147	1233.831	1235.323	1.492	 {ride}
796	BO147	1235.365	1235.990	0.625	 eh oh
797	BO147	1236.106	1236.956	0.850	 {ride}
798	BO147	1237.194	1240.008	2.814	 [ah (direi che ci)] (ci) (stiamo) pure a (trattenere) troppo secondo me
799	BO146	1237.198	1238.765	1.567	 [(direi (di) no)] {ride}
800	BO139	1240.039	1240.847	0.808	 {ride}
801	BO139	1241.081	1242.614	1.533	 un bel bestemmione in coro {ride}
802	BO147	1242.651	1243.876	1.225	 {ride}
803	BO139	1243.359	1244.226	0.867	 {ride}
804	BO147	1244.438	1245.363	0.925	 {ride}
805	BO147	1250.146	1251.404	1.258	 m::h
806	BO147	1252.551	1254.976	2.425	 e:h quindi domani non fo: fo fo un cazzo
807	BO145	1259.542	1260.684	1.142	 io (mi) sveglio presto
808	BO139	1261.724	1263.449	1.725	 io stasera torno a casa mia a dormire
809	BO139	1264.492	1265.176	0.684	 xxx
810	BO139	1265.263	1266.305	1.042	 non fare quella faccia da
811	BO147	1266.763	1267.708	0.945	 {ride}
812	BO139	1266.763	1268.849	2.086	 che non te ne frega un c[azzo della vita]
813	BO145	1267.781	1271.198	3.417	 [no: va bene vabbè lo] so già: perché me l' hai già detto:
814	BO147	1269.010	1270.610	1.600	 {ride}
815	BO139	1270.664	1271.964	1.300	 {ride}
816	BO145	1271.352	1273.793	2.441	 più volte ma che (vuo:i::)
817	BO139	1276.193	1276.551	0.358	 {ride}
818	BO139	1276.776	1277.326	0.550	 niente
819	BO139	1278.105	1279.080	0.975	 {ride}
820	BO139	1279.780	1280.713	0.933	 {ride}
821	BO145	1280.809	1284.009	3.200	 me l' hai gia detto quindici volte che (oggi non) torni a casa a (dormire)
822	BO139	1284.263	1286.913	2.650	 eh perché domattina devo andare al coso di canto
823	BO145	1287.034	1287.151	0.117	 mh
824	BO145	1287.855	1288.305	0.450	 lo so
825	BO139	1289.243	1289.476	0.233	 mh
826	BO147	1289.955	1290.363	0.408	 {ride}
827	BO145	1292.280	1292.588	0.308	 che è?
828	BO145	1293.047	1293.897	0.850	 {ride}
829	BO139	1293.993	1294.776	0.783	 esse o esse
830	BO139	1294.863	1295.630	0.767	 {ride}
831	BO146	1297.117	1297.467	0.350	 {ride}
832	BO147	1297.480	1298.546	1.066	 {ride}
833	BO146	1298.684	1302.592	3.908	 stiamo precipitando stiamo precipitando stiamo precipitando richiedo soccorso
834	BO139	1299.192	1299.942	0.750	 {ride}
835	BO147	1300.596	1301.263	0.667	 {ride}
836	BO139	1302.083	1303.417	1.334	 {ride}
837	BO146	1302.988	1303.804	0.816	 {ride}
838	BO146	1304.267	1304.750	0.483	 {ride}
839	BO139	1304.312	1305.662	1.350	 may day may day may day
840	BO147	1304.800	1305.650	0.850	 {ride}
841	BO139	1306.063	1306.938	0.875	 xxx
842	BO146	1306.271	1306.963	0.692	 {ride}
843	BO139	1308.046	1308.605	0.559	 e:
844	BO139	1308.696	1310.146	1.450	 [PVU] la relazione in frantumi
845	BO147	1310.225	1310.825	0.600	 {ride}
846	BO145	1310.563	1310.954	0.391	 {ride}
847	BO139	1311.029	1311.662	0.633	 per un {ride}
848	BO146	1311.458	1312.266	0.808	 {ride}
849	BO139	1312.575	1317.900	5.325	 {ride}
850	BO145	1315.533	1316.241	0.708	 >cioè< {ride}
851	BO139	1319.208	1319.875	0.667	 {ride}
852	BO145	1319.969	1323.195	3.226	 non sei serio con 'sti capelli. pari matto quindi non (ti) guardo
853	BO145	1323.278	1324.495	1.217	 cioè non (te) >non< (ti) (cago)
854	BO147	1323.816	1325.524	1.708	 {ride}
855	BO139	1324.499	1325.457	0.958	 almeno è gratis
856	BO145	1326.099	1328.049	1.950	 {ride}
857	BO139	1326.378	1328.053	1.675	 {ride}
858	BO145	1328.153	1328.653	0.500	 no
859	BO145	1328.957	1330.232	1.275	 hai pagato con la dignità
860	BO139	1330.565	1331.707	1.142	 {ride}
861	BO145	1331.157	1334.032	2.875	 {ride}
862	BO147	1331.582	1332.874	1.292	 {ride}
863	BO147	1334.799	1335.699	0.900	 {ride}
864	BO145	1334.808	1336.458	1.650	 e tanto c' è ali che te li taglia
865	BO139	1336.687	1337.253	0.566	 {ride}
866	BO139	1339.371	1340.146	0.775	 sai farlo tu?
867	BO145	1340.896	1341.771	0.875	 non so fare
868	BO145	1342.312	1343.337	1.025	 (poi) (ti) (viene) anche più brutto
869	BO139	1344.187	1345.428	1.241	 {ride}
870	BO139	1346.561	1347.161	0.600	 {schiocca_un_bacio}
871	BO145	1347.199	1348.274	1.075	 {ride}
872	BO139	1348.369	1349.444	1.075	 tra l' altro c' era livia che
873	BO145	1349.577	1351.194	1.617	 (fai) basta fai basta
874	BO147	1350.914	1352.189	1.275	 {ride}
875	BO139	1350.939	1352.289	1.350	 {ride}
876	BO146	1350.980	1353.139	2.159	 {ride}
877	BO145	1353.197	1358.630	5.433	 {ride}
878	BO139	1356.810	1357.602	0.792	 {ride}
879	BO147	1358.810	1361.227	2.417	 {ride}
880	BO145	1361.464	1362.733	1.269	 troia pericolosa
881	BO139	1362.101	1364.010	1.909	 {ride}
882	BO147	1362.806	1365.889	3.083	 {ride}
883	BO145	1368.351	1369.488	1.137	 ma se io dico slut?
884	BO145	1369.740	1370.740	1.000	 devi:
885	BO145	1371.394	1372.794	1.400	 censurare anche slut?
