tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
102	BO118	408.625	408.865	0.24	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay	okay	okay
103	BO140	408.87	411.88	3.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	cioè da fare in bi:ci è diver~ cioè: è più difficile.	cioè da fare in bi:ci è diver~ cioè: è più difficile.	cioè da fare in bici è diver~ cioè è più difficile
104	BO140	412.45	416.9	4.45	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	però: in motorino:, in macchina, o a piedi si fan tranquillamente ecco: cioè	però: in motorino:, in macchina, o a piedi si fan tranquillamente ecco: cioè	però in motorino in macchina o a piedi si fan tranquillamente ecco cioè
105	BO140	417.44	419.29	1.85	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	in bici devi essere uno sportivo.	in bici devi essere uno sportivo.	in bici devi essere uno sportivo
106	BO118	420.035	421.595	1.56	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e invece ade:sso stai a bologna:,	e invece ade:sso stai a bologna:,	e invece adesso stai a bologna
107	BO140	421.9	422.38	0.48	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì.	sì.	sì
108	BO118	422.8	426.29	3.49	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e:: quante case hai cambiato fino: adesso da quando [stai]	e:: quante case hai cambiato fino: adesso da quando [stai]	e quante case hai cambiato fino adesso da quando stai
109	BO140	425.89	426.3	0.41	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[du:e,]	[du:e,]	due
110	BO118	426.56	427.79	1.23	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	du:e:, oka:y	du:e:, oka:y	due okay
111	BO118	428.26	429.97	1.71	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	la prima casa era? in via,	la prima casa era? in via,	la prima casa era in via
112	BO140	430.08	432.04	1.96	True	0	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	8	e: la prima casa era in via @nomeluogo,	e: la prima casa era in via nomeluogo,	e la prima casa era in via nomeluogo
113	BO118	432.06	432.75	0.69	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	okay	okay	okay
114	BO140	432.84000000000003	435.53	2.79	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	e: proprio in centro: nella zona universitaria ,	e: proprio in centro: nella zona universitaria,	e proprio in centro nella zona universitaria
115	BO140	436.265	438.98	2.715	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e:: ci ho vissuto quattro anni: in doppia,	e:: ci ho vissuto quattro anni: in doppia,	e ci ho vissuto quattro anni in doppia
116	BO140	439.91	442.08	2.17	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e:: la casa era bellissima.	e:: la casa era bellissima.	e la casa era bellissima
117	BO118	442.12	443.51	1.39	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	qua:ttro anni ci hai vissu[to]?	qua:ttro anni ci hai vissu[to]?	quattro anni ci hai vissuto
118	BO140	443.34	443.539	0.199	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
119	BO140	444.31	449.3	4.99	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	i primi miei quattro anni:: abbiamo cambiato abbastanza coinquiline in realtà,	i primi miei quattro anni:: abbiamo cambiato abbastanza coinquiline in realtà,	i primi miei quattro anni abbiamo cambiato abbastanza coinquiline in realtà
120	BO140	450.19	458.38	8.19	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	però:: anche:: se ero in doppia:: mi son sempre trovata be:ne perché c' era: un ambiente comune che era la sala:: cucina,	però:: anche:: se ero in doppia:: mi son sempre trovata be:ne perché c' era: un ambiente comune che era la sala:: cucina,	però anche se ero in doppia mi son sempre trovata bene perché c' era un ambiente comune che era la sala cucina
121	BO140	458.705	459.9	1.195	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	era: un open space.	era: un open space.	era un open space
122	BO140	460.505	469.61	9.105	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	e:: mh ed era molto::: bello cioè:: mh:: l' ambiente era familia:re: e comunque c' erano un paio di divani,	e:: mh ed era molto::: bello cioè:: mh:: l' ambiente era familia:re: e comunque c' erano un paio di divani,	e mh ed era molto bello cioè mh l' ambiente era familiare e comunque c' erano un paio di divani
123	BO140	470.262	474.43	4.168	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	eh: la televisione:, il tavolo da cucina::, e h: stavam sempre tutte insieme.	eh: la televisione:, il tavolo da cucina::, e h: stavam sempre tutte insieme.	eh la televisione il tavolo da cucina e h stavam sempre tutte insieme
124	BO118	474.43	476.45	2.02	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	okay quindi eran sala e cucina insieme?	okay quindi eran sala e cucina insieme?	okay quindi eran sala e cucina insieme
125	BO140	476.46	482.88	6.42	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	sì. e po:i c' eran le due camere che si affacciavano su:lla saletta e la cucina, che eran due doppie e u:n bagnetto.	sì. e po:i c' eran le due camere che si affacciavano su:lla saletta e la cucina, che eran due doppie e u:n bagnetto.	sì e poi c' eran le due camere che si affacciavano sulla saletta e la cucina che eran due doppie e un bagnetto
126	BO140	483.025	497.12	14.095	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	34	quindi in realtà era piccolina però: era: ristrutturata da qualche anno quindi:: era una bella casa abbastanza nuova almeno internamente:, esternamente no perché era gli edifici degli anni settanta che hanno costruito in centro.	quindi in realtà era piccolina però: era: ristrutturata da qualche anno quindi:: era una bella casa abbastanza nuova almeno internamente:, esternamente no perché era gli edifici degli anni settanta che hanno costruito in centro.	quindi in realtà era piccolina però era ristrutturata da qualche anno quindi era una bella casa abbastanza nuova almeno internamente esternamente no perché era gli edifici degli anni settanta che hanno costruito in centro
127	BO140	498.44	499.7	1.26	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::: sì.	e::: sì.	e sì
128	BO118	499.715	502.19	2.475	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	che poi in quella via son tutti uguali. cioè io pure tipo,	che poi in quella via son tutti uguali. cioè io pure tipo,	che poi in quella via son tutti uguali cioè io pure tipo
129	BO118	502.545	507.28	4.735	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	xxx avevo visto una casa: quando cercavo casa:: l' anno scorso,	xxx avevo visto una casa: quando cercavo casa:: l' anno scorso,	xxx avevo visto una casa quando cercavo casa l' anno scorso
130	BO118	508.55	511.61	3.06	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e:: e fuori più o meno son tutti uguali gli edifici.	e:: e fuori più o meno son tutti uguali gli edifici.	e e fuori più o meno son tutti uguali gli edifici
131	BO140	511.675	513.0	1.325	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	sì da fuo:ri [dici]?	sì da fuo:ri [dici]?	sì da fuori dici
132	BO118	512.165	513.84	1.675	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[in quella via xx] in quella [via]	[in quella via xx] in quella [via]	in quella via xx in quella via
133	BO140	513.575	515.05	1.475	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[sì:] sì in quella zona sì.	[sì:] sì in quella zona sì.	sì sì in quella zona sì
134	BO140	515.31	520.65	5.34	True	0	0	0	2	0	0	0	False	False	False	False	False	_	0	0	0	23	ma anche perché in via @nomeluogo cioè via @nomeluogo è una::: è una via che è stata costruita in quegli a:nni secondo me.	ma anche perché in via nomeluogo cioè via nomeluogo è una::: è una via che è stata costruita in quegli a:nni secondo me.	ma anche perché in via nomeluogo cioè via nomeluogo è una è una via che è stata costruita in quegli anni secondo me
135	BO140	521.025	523.12	2.095	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	cioè: le vie sto:riche sono:	cioè: le vie sto:riche sono:	cioè le vie storiche sono
136	BO140	524.277	530.49	6.213	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	dai zambo:ni:, [ca]stiglio:ne, san vitale, insomma cioè quello è il centro: piazza maggiore così.	dai zambo:ni:, [ca]stiglio:ne, san vitale, insomma cioè quello è il centro: piazza maggiore così.	dai zamboni castiglione san vitale insomma cioè quello è il centro piazza maggiore così
137	BO118	525.55	526.1	0.55	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
138	BO140	530.798	539.39	8.592	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	tutto quello che sta fuori diciamo da:: cioè fuori proprio no via irnerio zona irnerio così: sono più:: si anni cinquanta credo.	tutto quello che sta fuori diciamo da:: cioè fuori proprio no via irnerio zona irnerio così: sono più:: si anni cinquanta credo.	tutto quello che sta fuori diciamo da cioè fuori proprio no via irnerio zona irnerio così sono più si anni cinquanta credo
139	BO118	539.63	540.78	1.15	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	[sì (.)] penso di sì.	[sì {P}] penso di sì.	sì {P} penso di sì
140	BO140	539.63	540.26	0.63	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[non lo so.]	[non lo so.]	non lo so
141	BO118	542.48	543.77	1.29	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	po:i ehm::	po:i ehm::	poi ehm
142	BO118	544.8	546.52	1.72	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e quindi hai vissuto sempre con tutte ragazze?	e quindi hai vissuto sempre con tutte ragazze?	e quindi hai vissuto sempre con tutte ragazze
143	BO140	547.42	550.39	2.97	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	sì nella prima casa si eravam solo ragazze.	sì nella prima casa si eravam solo ragazze.	sì nella prima casa si eravam solo ragazze
144	BO140	551.22	558.18	6.96	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	e::: in que:sta invece: c' è stato un periodo in cui:: hanno abitato anche: degli uomini,	e::: in que:sta invece: c' è stato un periodo in cui:: hanno abitato anche: degli uomini,	e in questa invece c' è stato un periodo in cui hanno abitato anche degli uomini
145	BO140	558.985	564.93	5.945	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	ehm:::: anche perché >cioè cioè< son tutte singole quindi è più facile::	ehm:::: anche perché >cioè cioè< son tutte singole quindi è più facile::	ehm anche perché cioè cioè son tutte singole quindi è più facile
146	BO118	564.931	565.153	0.222	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì.	sì.	sì
147	BO140	565.208	569.21	4.002	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	eh che ci siano anche degli uomini, mentre nell' altra comunque essendo in due doppie::,	eh che ci siano anche degli uomini, mentre nell' altra comunque essendo in due doppie::,	eh che ci siano anche degli uomini mentre nell' altra comunque essendo in due doppie
148	BO140	570.2	579.39	9.19	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	e: eravamo più contente di dormire:: tra donne che avere un uomo in casa anche perché magari cioè nel senso si possono creare anche diversi imbarazzi	e: eravamo più contente di dormire:: tra donne che avere un uomo in casa anche perché magari cioè nel senso si possono creare anche diversi imbarazzi	e eravamo più contente di dormire tra donne che avere un uomo in casa anche perché magari cioè nel senso si possono creare anche diversi imbarazzi
149	BO118	579.39	579.94	0.55	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	si.	si.	si
150	BO118	581.04	585.74	4.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	e:: e rispetto all' altra casa:? cioè quali sono le differenze tra questa casa qui e l' altra casa?	e:: e rispetto all' altra casa:? cioè quali sono le differenze tra questa casa qui e l' altra casa?	e e rispetto all' altra casa cioè quali sono le differenze tra questa casa qui e l' altra casa
151	BO140	586.5	588.165	1.665	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::::: xx	e::::: xx	e xx
152	BO118	588.255	590.5	2.345	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	sia internamente che come: zona.	sia internamente che come: zona.	sia internamente che come zona
153	BO140	590.53	598.83	8.3	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	allora e: come zona:: ho sempre amato il centro di bologna quindi: fosse per me in questo momento mi ritrasferirei in centro	allora e: come zona:: ho sempre amato il centro di bologna quindi: fosse per me in questo momento mi ritrasferirei in centro	allora e come zona ho sempre amato il centro di bologna quindi fosse per me in questo momento mi ritrasferirei in centro
154	BO140	599.69	613.86	14.17	True	0	0	0	1	0	0	0	False	False	False	False	False	_	0	0	0	38	perché: questa casa comunque essendo zona @nomeluogo e:: pe:r andare in centro: ti muovi generalmen~ cioè ti devi muovere comunque o con dei mezzi, o a piedi, o in bicicletta ma comunque i tempi sono sempre più prolungati.	perché: questa casa comunque essendo zona nomeluogo e:: pe:r andare in centro: ti muovi generalmen~ cioè ti devi muovere comunque o con dei mezzi, o a piedi, o in bicicletta ma comunque i tempi sono sempre più prolungati.	perché questa casa comunque essendo zona nomeluogo e per andare in centro ti muovi generalmen~ cioè ti devi muovere comunque o con dei mezzi o a piedi o in bicicletta ma comunque i tempi sono sempre più prolungati
155	BO140	614.61	625.86	11.25	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	27	e::: quindi capita spesso che se se:i:: mh indaffarato o: non hai tempo di: di andare in centro: non hai un pomeriggio libero: non ci passi ma:i,	e::: quindi capita spesso che se se:i:: mh indaffarato o: non hai tempo di: di andare in centro: non hai un pomeriggio libero: non ci passi ma:i,	e quindi capita spesso che se sei mh indaffarato o non hai tempo di di andare in centro non hai un pomeriggio libero non ci passi mai
156	BO140	626.22	629.29	3.07	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	mentre prima comunque studiando ingegneri:a io:,	mentre prima comunque studiando ingegneri:a io:,	mentre prima comunque studiando ingegneria io
157	BO140	629.58	640.29	10.71	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	32	ogni volta che tornavo a casa mi:: mi: cioè passavo per il centro:: e:: e il sol fatto di vede:re il centro anche dieci minuti al giorno comunque mi metteva di buonumore	ogni volta che tornavo a casa mi:: mi: cioè passavo per il centro:: e:: e il sol fatto di vede:re il centro anche dieci minuti al giorno comunque mi metteva di buonumore	ogni volta che tornavo a casa mi mi cioè passavo per il centro e e il sol fatto di vedere il centro anche dieci minuti al giorno comunque mi metteva di buonumore
158	BO140	641.41	646.42	5.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e::: la differenza principale con l' altra casa:: è che::,	e::: la differenza principale con l' altra casa:: è che::,	e la differenza principale con l' altra casa è che
159	BO140	647.06	653.68	6.62	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	questa è molto più grande: e ci son molte più stanze quindi ognuno in realtà ha un proprio spazio: più intimo,	questa è molto più grande: e ci son molte più stanze quindi ognuno in realtà ha un proprio spazio: più intimo,	questa è molto più grande e ci son molte più stanze quindi ognuno in realtà ha un proprio spazio più intimo
160	BO140	654.37	658.9	4.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	e::: che mh: comunque io apprezzo tanto::,	e::: che mh: comunque io apprezzo tanto::,	e che mh comunque io apprezzo tanto
161	BO140	659.885	664.07	4.185	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	mh diciamo che dell' altra preferivo il fatto che fosse in ce:ntro rispetto a questa.	mh diciamo che dell' altra preferivo il fatto che fosse in ce:ntro rispetto a questa.	mh diciamo che dell' altra preferivo il fatto che fosse in centro rispetto a questa
162	BO140	665.24	669.85	4.61	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	questa è molto più vecchia come ca:sa:, non è stata ristrutturata ma:i, quindi:	questa è molto più vecchia come ca:sa:, non è stata ristrutturata ma:i, quindi:	questa è molto più vecchia come casa non è stata ristrutturata mai quindi
163	BO140	670.32	673.33	3.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	ehm: a livello estetico l' altra è più bella ma: mh:	ehm: a livello estetico l' altra è più bella ma: mh:	ehm a livello estetico l' altra è più bella ma mh
164	BO140	674.03	675.62	1.59	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	però anche in questa sto bene ovviamente.	però anche in questa sto bene ovviamente.	però anche in questa sto bene ovviamente
165	BO118	675.62	676.15	0.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	mh mh	mh mh	mh mh
166	BO118	676.54	677.54	1.0	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	sì anche a me::,	sì anche a me::,	sì anche a me
167	BO118	677.98	680.04	2.06	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	io ehm questo è il primo anno che sto in singola,	io ehm questo è il primo anno che sto in singola,	io ehm questo è il primo anno che sto in singola
168	BO118	680.675	682.94	2.265	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e:: anche a me m' ha fatto un sacco la differenza:.	e:: anche a me m' ha fatto un sacco la differenza:.	e anche a me m' ha fatto un sacco la differenza
169	BO118	683.3	686.01	2.71	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	cioè ho sentito un sacco la differenza a:nzi i primi giorni:,	cioè ho sentito un sacco la differenza a:nzi i primi giorni:,	cioè ho sentito un sacco la differenza anzi i primi giorni
170	BO118	686.78	692.22	5.44	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	era stra:no:: che non avessi nessu:no con cui parla' prima di (addormentamme) cioè proprio mi faceva un sacco strano.	era stra:no:: che non avessi nessu:no con cui parla' prima di (addormentamme) cioè proprio mi faceva un sacco strano.	era strano che non avessi nessuno con cui parla' prima di addormentamme cioè proprio mi faceva un sacco strano
171	BO118	692.33	694.1	1.77	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	adesso lo apprezzo molto sta cosa	adesso lo apprezzo molto sta cosa	adesso lo apprezzo molto sta cosa
172	BO140	694.115	701.81	7.695	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	30	sì: è che in realtà secondo me è una cosa che si ha: un po' con la cre:scita perché <quattro anni::> i miei pri~ i miei primi tre anni diciamo,	sì: è che in realtà secondo me è una cosa che si ha: un po' con la cre:scita perché <quattro anni::> i miei pri~ i miei primi tre anni diciamo,	sì è che in realtà secondo me è una cosa che si ha un po' con la crescita perché quattro anni i miei pri~ i miei primi tre anni diciamo
173	BO140	702.297	706.44	4.143	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	non l' ho mai sentita:: non ho mai sentito il bisogno di andare in singola.	non l' ho mai sentita:: non ho mai sentito il bisogno di andare in singola.	non l' ho mai sentita non ho mai sentito il bisogno di andare in singola
174	BO140	706.797	719.09	12.293	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	39	anche perché poi sarà di fa~ cioè: sta anche il fatto che la mia:: quella che era in camera con me insomma: il weekend tornava spesso a ca:sa:, quindi [comunque] il weekend la camera ce l' avevo circa libera.	anche perché poi sarà di fa~ cioè: sta anche il fatto che la mia:: quella che era in camera con me insomma: il weekend tornava spesso a ca:sa:, quindi [comunque] il weekend la camera ce l' avevo circa libera.	anche perché poi sarà di fa~ cioè sta anche il fatto che la mia quella che era in camera con me insomma il weekend tornava spesso a casa quindi comunque il weekend la camera ce l' avevo circa libera
175	BO118	715.41	716.12	0.71	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[okay]	[okay]	okay
176	BO140	719.607	725.56	5.953	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e: se volevo ritagliarmi anche dei momenti miei:: non facevo:: difficoltà.	e: se volevo ritagliarmi anche dei momenti miei:: non facevo:: difficoltà.	e se volevo ritagliarmi anche dei momenti miei non facevo difficoltà
177	BO140	726.802	732.82	6.018	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	però: sì diciamo che crescendo: hai bisogno di avere: uno spazio più: privato::,	però: sì diciamo che crescendo: hai bisogno di avere: uno spazio più: privato::,	però sì diciamo che crescendo hai bisogno di avere uno spazio più privato
178	BO140	733.256	738.77	5.514	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	i primi anni son più belli: si condivide sempre di più[::] sei ancora nella fase del,	i primi anni son più belli: si condivide sempre di più[::] sei ancora nella fase del,	i primi anni son più belli si condivide sempre di più sei ancora nella fase del
179	BO118	736.83	737.34	0.51	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[si.]	[si.]	si
180	BO140	739.211	740.89	1.679	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	siamo tutti am[ici:],	siamo tutti am[ici:],	siamo tutti amici
181	BO118	740.18	743.44	3.26	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[sì che be:]lla l' univer[sità] tutti insie[me]	[sì che be:]lla l' univer[sità] tutti insie[me]	sì che bella l' università tutti insieme
182	BO140	741.99	742.91	0.92	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[esatto.]	[esatto.]	esatto
183	BO140	743.285	749.71	6.425	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	[po:]i: crescendo: secondo me hai bisogno anche di avere uno spazio [tuo in cui rin]chiuderti.	[po:]i: crescendo: secondo me hai bisogno anche di avere uno spazio [tuo in cui rin]chiuderti.	poi crescendo secondo me hai bisogno anche di avere uno spazio tuo in cui rinchiuderti
184	BO118	748.0	749.342	1.342	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì assolutamente.]	[sì assolutamente.]	sì assolutamente
185	BO118	750.036	756.39	6.354	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	>non so se te l' avevo detto< tipo io l' anno sco:rso ero arrivata alla fine che non ce la facevo <più> stavo impazzendo,	>non so se te l' avevo detto< tipo io l' anno sco:rso ero arrivata alla fine che non ce la facevo <più> stavo impazzendo,	non so se te l' avevo detto tipo io l' anno scorso ero arrivata alla fine che non ce la facevo più stavo impazzendo
186	BO118	756.76	760.04	3.28	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	anche perché anche noi aveva:mo sala: e cucina:,	anche perché anche noi aveva:mo sala: e cucina:,	anche perché anche noi avevamo sala e cucina
187	BO118	760.46	767.62	7.16	True	1	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	che praticamente no~ non avevano un~ una porta: divisoria c' avevano solamente  una specie di arco tra le due stanze e quindi,	che praticamente no~ non avevano un~ una porta: divisoria c' avevano solamente una specie di arco tra le due stanze e quindi,	che praticamente no~ non avevano un~ una porta divisoria c' avevano solamente una specie di arco tra le due stanze e quindi
188	BO118	768.01	771.38	3.37	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	fondamentalmente non stavi da so:lo quando stavi da una parte o dall' altra	fondamentalmente non stavi da so:lo quando stavi da una parte o dall' altra	fondamentalmente non stavi da solo quando stavi da una parte o dall' altra
189	BO118	772.085	776.5	4.415	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	e io l' u:nico posto:: che c' avevo in cui potevo completamente sta' da sola era il bagno,	e io l' u:nico posto:: che c' avevo in cui potevo completamente sta' da sola era il bagno,	e io l' unico posto che c' avevo in cui potevo completamente sta' da sola era il bagno
190	BO118	777.192	782.16	5.068	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	e apprezzavo tantissimo quando stavo in bagno perché non riuscivo più a:: a sta' con le perso:ne	e apprezzavo tantissimo quando stavo in bagno perché non riuscivo più a:: a sta' con le perso:ne	e apprezzavo tantissimo quando stavo in bagno perché non riuscivo più a a sta' con le persone
191	BO140	782.252	783.48	1.228	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	sì sì ma lo capisco.	sì sì ma lo capisco.	sì sì ma lo capisco
192	BO140	783.62	785.43	1.81	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	cioè lo capisco per quello:,	cioè lo capisco per quello:,	cioè lo capisco per quello
193	BO140	785.587	792.33	6.743	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	cioè in realtà son sempre stata fortunata perché: ho vissuto sempre con delle persone:: tranquille che mi lasciavano i miei spa[zi]	cioè in realtà son sempre stata fortunata perché: ho vissuto sempre con delle persone:: tranquille che mi lasciavano i miei spa[zi]	cioè in realtà son sempre stata fortunata perché ho vissuto sempre con delle persone tranquille che mi lasciavano i miei spazi
194	BO118	792.117	795.63	3.513	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	[sì] sì ma anch' io:: però era proprio l' esigenza [de sta da sola in dei momenti]	[sì] sì ma anch' io:: però era proprio l' esigenza [de sta da sola in dei momenti]	sì sì ma anch' io però era proprio l' esigenza de sta da sola in dei momenti
195	BO140	794.208	799.55	5.342	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	[sì di stare da so:la di non] parla~ di non vedere in faccia [nessuno] di:: di stare per::,	[sì di stare da so:la di non] parla~ di non vedere in faccia [nessuno] di:: di stare per::,	sì di stare da sola di non parla~ di non vedere in faccia nessuno di di stare per
196	BO118	797.76	798.57	0.81	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[esatto.]	[esatto.]	esatto
197	BO140	799.709	800.459	0.75	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	fatti suoi.	fatti suoi.	fatti suoi
198	BO140	800.549	801.72	1.171	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sì sì no per quello [sì]	sì sì no per quello [sì]	sì sì no per quello sì
199	BO118	801.544	807.02	5.476	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	[che poi] sta cosa è anche difficile a bologna in genera:le se stai in centro perché ovunque vai c' è qualcuno	[che poi] sta cosa è anche difficile a bologna in genera:le se stai in centro perché ovunque vai c' è qualcuno	che poi sta cosa è anche difficile a bologna in generale se stai in centro perché ovunque vai c' è qualcuno
200	BO118	807.499	812.03	4.531	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	19	cioè non c' è nessun posto in cui tu stai completamente da solo o comunque stai co' poca gente.	cioè non c' è nessun posto in cui tu stai completamente da solo o comunque stai co' poca gente.	cioè non c' è nessun posto in cui tu stai completamente da solo o comunque stai co' poca gente
201	BO140	813.289	814.85	1.561	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	mh in che senso dici?	mh in che senso dici?	mh in che senso dici
202	BO118	815.094	815.98	0.886	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	cioè tipo::	cioè tipo::	cioè tipo
203	BO140	815.99	817.159	1.169	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	di spazi pubblici?	di spazi pubblici?	di spazi pubblici
204	BO118	817.164	817.684	0.52	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì:.	sì:.	sì
