tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
296	???	708.394	709.441	1.047	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((parla in arabo))	{parla_in_arabo}	{parla_in_arabo}
297	TO017	709.497	710.603	1.106	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	però l' amorreo	però l' amorreo	però l' amorreo
298	???	710.608	711.72	1.112	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((parla in arabo))	{parla_in_arabo}	{parla_in_arabo}
299	TO017	712.241	715.228	2.987	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	io non mi esprimo in proposito dell' amorreo perché,	io non mi esprimo in proposito dell' amorreo perché,	io non mi esprimo in proposito dell' amorreo perché
300	TO017	715.262	719.574	4.312	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	12	ho fatto poca filologia semitica ma l' amorreo (.) ci dicono i semitisti,	ho fatto poca filologia semitica ma l' amorreo {P} ci dicono i semitisti,	ho fatto poca filologia semitica ma l' amorreo {P} ci dicono i semitisti
301	TO017	719.709	720.928	1.219	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	che era una lingua diversa	che era una lingua diversa	che era una lingua diversa
302	TO017	721.153	721.813	0.66	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	dall' arabo.	dall' arabo.	dall' arabo
303	???	721.823	722.576	0.753	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	c' è anche il suda~	c' è anche il suda~	c' è anche il suda~
304	???	722.835	724.11	1.275	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	sudarabico nordarabico?	sudarabico nordarabico?	sudarabico nordarabico
306	TO017	724.421	726.145	1.724	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	sudarabico, nordarabico, perché.	sudarabico, nordarabico, perché.	sudarabico nordarabico perché
307	???	726.787	728.134	1.347	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	c' erano (le) [attestazioni.]	c' erano (le) [attestazioni.]	c' erano le attestazioni
308	TO017	727.42	730.546	3.126	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	8	[al >sudarabico] nordarabico< ci arriviamo. all' amorreo (.) no,	[al >sudarabico] nordarabico< ci arriviamo. all' amorreo {P} no,	al sudarabico nordarabico ci arriviamo all' amorreo {P} no
309	TO017	730.979	733.34	2.361	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	perché per que:llo che ne sappiamo era la,	perché per que:llo che ne sappiamo era la,	perché per quello che ne sappiamo era la
310	TO017	733.481	736.234	2.753	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	lingua distinta naturalmente si pone sempre il problema di,	lingua distinta naturalmente si pone sempre il problema di,	lingua distinta naturalmente si pone sempre il problema di
311	TO017	736.505	737.811	1.306	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	il problema >che abbiamo detto< prima	il problema >che abbiamo detto< prima	il problema che abbiamo detto prima
312	TO017	737.924	740.146	2.222	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	quand' è che una lingua smette di essere,	quand' è che una lingua smette di essere,	quand' è che una lingua smette di essere
313	TO017	740.857	742.637	1.78	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	questa lingua per diventare un' altra?	questa lingua per diventare un' altra?	questa lingua per diventare un' altra
314	TO017	743.199	743.787	0.588	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	quindi	quindi	quindi
315	TO017	744.846	747.748	2.902	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	questo~ se noi affrontiamo anche que:sta:	questo~ se noi affrontiamo anche que:sta:	questo~ se noi affrontiamo anche questa
316	TO017	747.919	750.369	2.45	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	la~ la questione da~ da questo punto di vista:,	la~ la questione da~ da questo punto di vista:,	la~ la questione da~ da questo punto di vista
317	TO017	751.291	756.453	5.162	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	24	le le cose si complicano (.) e non c' è nessun motivo per cui non dovremmo farlo se non il fatto che abbiamo trenta ore,	le le cose si complicano {P} e non c' è nessun motivo per cui non dovremmo farlo se non il fatto che abbiamo trenta ore,	le le cose si complicano {P} e non c' è nessun motivo per cui non dovremmo farlo se non il fatto che abbiamo trenta ore
318	TO017	756.865	758.613	1.748	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	e no °e° non possiamo pensare	e no °e° non possiamo pensare	e no e non possiamo pensare
319	TO017	758.692	759.854	1.162	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	a tutto quanto però:	a tutto quanto però:	a tutto quanto però
320	TO017	759.962	763.151	3.189	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	non è:: così malposta la~ la~ il problema.	non è:: così malposta la~ la~ il problema.	non è così malposta la~ la~ il problema
321	TO017	768.655	772.561	3.906	True	0	0	0	0	0	0	False	False	False	False	False		2	0	0	10	quindi datemi un (.) okay mandatemi u:n (.) periodo i~ in anni	quindi datemi un {P} okay mandatemi u:n {P} periodo i~ in anni	quindi datemi un {P} okay mandatemi un {P} periodo i~ in anni
322	TO017	773.236	774.322	1.086	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	allora facciamo una roba	allora facciamo una roba	allora facciamo una roba
323	TO017	776.089	777.051	0.962	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	dov' è lo straccetto,	dov' è lo straccetto,	dov' è lo straccetto
324	TO017	784.992	785.936	0.944	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	per comodità,	per comodità,	per comodità
325	TO017	786.418	790.249	3.831	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	cerchiamo adesso di ricos~ di ripercorre breveme:nte la storia dell' arabo.	cerchiamo adesso di ricos~ di ripercorre breveme:nte la storia dell' arabo.	cerchiamo adesso di ricos~ di ripercorre brevemente la storia dell' arabo
326	TO017	790.615	793.823	3.208	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	13	per comodità dividiamola in tre fasi (.) per comodità che fanno comodo a me	per comodità dividiamola in tre fasi {P} per comodità che fanno comodo a me	per comodità dividiamola in tre fasi {P} per comodità che fanno comodo a me
327	TO017	794.047	795.276	1.229	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	per raccontarvela	per raccontarvela	per raccontarvela
328	TO017	798.827	801.141	2.314	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	partiamo dal periodo pre islamico,	partiamo dal periodo pre islamico,	partiamo dal periodo pre islamico
329	TO017	803.54	805.898	2.358	True	0	0	0	0	0	0	False	False	False	False	False		1	0	1	4	quando finisce il periodo (.) pre-islamico?	quando finisce il periodo {P} pre-islamico?	quando finisce il periodo {P} pre-islamico?
330	???	806.162	806.937	0.775	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	°seicento:,°	°seicento:,°	seicento
331	???	807.253	808.781	1.528	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e:::h xxx	e:::h xxx	eh xxx
332	TO017	809.46	810.853	1.393	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	o esattamente. quindi?	o esattamente. quindi?	o esattamente quindi
333	???	811.029	812.072	1.043	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	2	e::h (.) seice~	e::h {P} seice~	eh {P} seice~
334	???	812.187	813.331	1.144	True	0	0	0	0	0	0	False	False	False	False	True	335=0.003	0	0	1	0	~ntonovantadue	~ntonovantadue	~ntonovantadue
335	TO017	813.328	814.721	1.393	True	0	0	0	0	0	0	False	False	False	False	True	334=0.003	0	0	0	3	prima sura, seicento,	prima sura, seicento,	prima sura seicento
336	TO017	816.48	816.91	0.43	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	dieci,	dieci,	dieci
337	???	816.974	817.459	0.485	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	dieci.	dieci.	dieci
338	TO017	817.79	819.581	1.791	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	dopo cristo nel caledario	dopo cristo nel caledario	dopo cristo nel caledario
339	TO017	819.645	821.495	1.85	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	gregoriano (e) nel calendario	gregoriano (e) nel calendario	gregoriano e nel calendario
340	TO017	821.811	823.196	1.385	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	dell' e~ egira non lo so,	dell' e~ egira non lo so,	dell' e~ egira non lo so
341	TO017	823.715	824.886	1.171	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e:::h mi dispiace,	e:::h mi dispiace,	eh mi dispiace
342	TO017	825.213	827.544	2.331	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	>cioè< la corrispondenza col calendario,	>cioè< la corrispondenza col calendario,	cioè la corrispondenza col calendario
343	TO017	828.3	829.281	0.981	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	islamico=okay.	islamico=okay.	islamico okay
344	TO017	829.362	834.531	5.169	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	20	seicentodieci la pri~ la rivelazione della prima sura la sur~ del gru~ del grumo di sangue al profeta mohamed. okay,	seicentodieci la pri~ la rivelazione della prima sura la sur~ del gru~ del grumo di sangue al profeta mohamed. okay,	seicentodieci la pri~ la rivelazione della prima sura la sur~ del gru~ del grumo di sangue al profeta mohamed okay
345	TO017	835.012	836.874	1.862	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	quindi (qui) possiamo mettere una data sicura.	quindi (qui) possiamo mettere una data sicura.	quindi qui possiamo mettere una data sicura
346	TO017	837.241	840.279	3.038	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	7	e:h poi abbiamo il periodo proto (.) islamico,	e:h poi abbiamo il periodo proto {P} islamico,	eh poi abbiamo il periodo proto {P} islamico
347	TO017	841.163	841.66	0.497	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	che	che	che
348	TO017	843.333	846.137	2.804	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	9	<primo> periodo i primi anni (.) dell' islam okay, che	<primo> periodo i primi anni {P} dell' islam okay, che	primo periodo i primi anni {P} dell' islam okay che
349	TO017	846.283	847.692	1.409	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	succedono alcune cose importanti	succedono alcune cose importanti	succedono alcune cose importanti
350	TO017	848.009	850.787	2.778	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	8	questo periodo qua (.) non so se esiste una,	questo periodo qua {P} non so se esiste una,	questo periodo qua {P} non so se esiste una
351	TO017	851.483	854.826	3.343	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	definizione precisa u:n termine preciso	definizione precisa u:n termine preciso	definizione precisa un termine preciso
352	TO017	855.001	857.587	2.586	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	5	noi prendiamo (.) diciamo i:l periodo	noi prendiamo {P} diciamo i:l periodo	noi prendiamo {P} diciamo il periodo
353	TO017	858.172	859.853	1.681	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	del xxx dei primi quattro califfi	del xxx dei primi quattro califfi	del xxx dei primi quattro califfi
354	TO017	859.958	860.425	0.467	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
355	TO017	860.673	862.41	1.737	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	i primi quattro califfi, xxx,	i primi quattro califfi, xxx,	i primi quattro califfi xxx
356	TO017	862.819	863.068	0.249	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	m:h,	m:h,	mh
357	TO017	863.527	865.348	1.821	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxxxxx	xxxxxx	xxxxxx
358	TO017	866.234	869.467	3.233	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	e:h xxxxx okay. ci siamo?	e:h xxxxx okay. ci siamo?	eh xxxxx okay ci siamo
359	TO017	869.467	871.601	2.134	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	okay quindi diciamo il periodo dei primi quattro >califfi<,	okay quindi diciamo il periodo dei primi quattro >califfi<,	okay quindi diciamo il periodo dei primi quattro califfi
360	TO017	871.712	874.214	2.502	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	questa è è una cosa che dico io qua ade:sso,	questa è è una cosa che dico io qua ade:sso,	questa è è una cosa che dico io qua adesso
361	TO017	874.398	878.454	4.056	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	19	per comodità non andate fuori e dite ah il professor marroni ha detto che il periodo proto islamico no.	per comodità non andate fuori e dite ah il professor marroni ha detto che il periodo proto islamico no.	per comodità non andate fuori e dite ah il professor marroni ha detto che il periodo proto islamico no
362	TO017	878.811	881.331	2.52	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	eh, è soltanto una definizione che ci fa comodo a noi,	eh, è soltanto una definizione che ci fa comodo a noi,	eh è soltanto una definizione che ci fa comodo a noi
363	TO017	881.674	882.905	1.231	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	e poi c' è il periodo >islamico<	e poi c' è il periodo >islamico<	e poi c' è il periodo islamico
364	TO017	885.19	885.701	0.511	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
365	TO017	886.398	887.206	0.808	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	quindi vediamo	quindi vediamo	quindi vediamo
366	TO017	888.212	890.837	2.625	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	che queste tre fasi i::::n	che queste tre fasi i::::n	che queste tre fasi in
367	TO017	893.021	893.891	0.87	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	una alla volta	una alla volta	una alla volta
368	TO017	894.916	895.659	0.743	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:::h	e:::h	eh
369	TO017	895.753	896.453	0.7	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	okay. quindi.	okay. quindi.	okay quindi
370	TO017	896.9	899.122	2.222	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	7	partiamo dal >periodo< pre (.) islamico il primo.	partiamo dal >periodo< pre {P} islamico il primo.	partiamo dal periodo pre {P} islamico il primo
371	TO017	899.802	904.675	4.873	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	19	quando quando è (bi~ avevamo detto) quando è o mi dite quando nasce la lingua araba o mi dite,	quando quando è (bi~ avevamo detto) quando è o mi dite quando nasce la lingua araba o mi dite,	quando quando è bi~ avevamo detto quando è o mi dite quando nasce la lingua araba o mi dite
372	TO017	904.785	906.794	2.009	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	quand' è la prima attestazione	quand' è la prima attestazione	quand' è la prima attestazione
373	???	907.788	909.27	1.482	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	trecentovento:tto	trecentovento:tto	trecentoventotto
374	TO017	910.112	910.862	0.75	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
375	TO017	911.378	913.758	2.38	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	4	la iscrizione (.) di xxx	la iscrizione {P} di xxx	la iscrizione {P} di xxx
376	TO017	914.246	916.28	2.034	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	è datata al trecentovento:tto.	è datata al trecentovento:tto.	è datata al trecentoventotto
377	TO017	916.335	917.202	0.867	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	mi sem:bra.	mi sem:bra.	mi sembra
378	TO017	917.365	918.956	1.591	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	°avanti° e dopo cristo.	°avanti° e dopo cristo.	avanti e dopo cristo
379	TO017	919.47	920.417	0.947	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	quindi abbiamo	quindi abbiamo	quindi abbiamo
380	TO017	920.509	921.437	0.928	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	una data	una data	una data
381	TO017	925.72	931.346	5.626	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	20	°dopo cristo (le) iscrizione° di xxx non: state a segnarvelo poi lo vediamo dopo ne parliamo dopo di quest' iscrizione,	°dopo cristo (le) iscrizione° di xxx non: state a segnarvelo poi lo vediamo dopo ne parliamo dopo di quest' iscrizione,	dopo cristo le iscrizione di xxx non state a segnarvelo poi lo vediamo dopo ne parliamo dopo di quest' iscrizione
382	TO017	932.061	932.937	0.876	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::::h	e::::h	eh
383	TO017	935.677	938.497	2.82	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	è la x ultima offerta? l' accendiamo?	è la x ultima offerta? l' accendiamo?	è la x ultima offerta l' accendiamo
384	TO017	940.209	940.553	0.344	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay.	okay.	okay
385	TO017	941.528	942.024	0.496	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	allora	allora	allora
386	TO017	946.098	948.376	2.278	True	0	0	0	0	0	0	False	False	False	False	False		2	0	0	3	la (.) prima (.) attestazione	la {P} prima {P} attestazione	la {P} prima {P} attestazione
387	TO017	948.476	950.102	1.626	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	che noi abbiamo. non di arabo	che noi abbiamo. non di arabo	che noi abbiamo non di arabo
388	TO017	950.695	952.438	1.743	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	ma di qualcuno che parla:	ma di qualcuno che parla:	ma di qualcuno che parla
389	TO017	952.688	953.905	1.217	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	>allora< noi possiamo scusate.	>allora< noi possiamo scusate.	allora noi possiamo scusate
390	TO017	954.156	955.786	1.63	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	una cosa fondamentale. noi possiamo,	una cosa fondamentale. noi possiamo,	una cosa fondamentale noi possiamo
391	TO017	955.987	958.968	2.981	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	eh. ovviamente è difficile fare questa descrizione,	eh. ovviamente è difficile fare questa descrizione,	eh ovviamente è difficile fare questa descrizione
392	TO017	959.06	964.794	5.734	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	21	eh se noi vogliamo risalire al nostro proto arabo, per capire da dove vengono questi dialetti che cosa sono eccetera eccetera,	eh se noi vogliamo risalire al nostro proto arabo, per capire da dove vengono questi dialetti che cosa sono eccetera eccetera,	eh se noi vogliamo risalire al nostro proto arabo per capire da dove vengono questi dialetti che cosa sono eccetera eccetera
393	TO017	966.459	968.78	2.321	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	perché. perché come faccio. quando io voglio,	perché. perché come faccio. quando io voglio,	perché perché come faccio quando io voglio
394	TO017	969.207	970.719	1.512	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	descrivere una lingua,	descrivere una lingua,	descrivere una lingua
395	TO017	971.979	974.332	2.353	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	6	se io voglio descrivere (.) i dialetti:,	se io voglio descrivere {P} i dialetti:,	se io voglio descrivere {P} i dialetti
396	TO017	974.94	978.179	3.239	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	delle vallate del piemonte occidentale, cosa faccio,	delle vallate del piemonte occidentale, cosa faccio,	delle vallate del piemonte occidentale cosa faccio
397	TO017	984.093	987.201	3.108	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	9	vado (.) da quelli che lo parlano. e cosa faccio?	vado {P} da quelli che lo parlano. e cosa faccio?	vado {P} da quelli che lo parlano e cosa faccio
398	TO017	988.146	990.754	2.608	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	li intervisto. prendo il registratore come questo qua	li intervisto. prendo il registratore come questo qua	li intervisto prendo il registratore come questo qua
399	TO017	991.072	998.003	6.931	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	26	eh un be:l registratorone di alessandro che oggi è qua che mi registra tutto quello che dico (ovvero) su studio sulla variazione nel lessico, com' è?	eh un be:l registratorone di alessandro che oggi è qua che mi registra tutto quello che dico (ovvero) su studio sulla variazione nel lessico, com' è?	eh un bel registratorone di alessandro che oggi è qua che mi registra tutto quello che dico ovvero su studio sulla variazione nel lessico com' è
400	TO017	998.403	1001.112	2.709	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	no. nella:: (nelle) produzioni di parla:to::	no. nella:: (nelle) produzioni di parla:to::	no nella nelle produzioni di parlato
401	TO017	1001.442	1003.705	2.263	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	in contesti: formali e informali,	in contesti: formali e informali,	in contesti formali e informali
402	TO017	1003.836	1004.305	0.469	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
403	TO017	1004.617	1008.506	3.889	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	15	questo costa un s:acco di soldi un bel registratore io non me lo posso permettere,	questo costa un s:acco di soldi un bel registratore io non me lo posso permettere,	questo costa un sacco di soldi un bel registratore io non me lo posso permettere
404	TO017	1009.05	1009.906	0.856	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:::h	e:::h	eh
405	TO017	1010.111	1018.105	7.994	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	29	prendo il mio enorme registratore, vado dal parlante e gli dico senti °mi dici un po'° come: come si dice volpe nel tuo dialetto lui me lo dice eh.	prendo il mio enorme registratore, vado dal parlante e gli dico senti °mi dici un po'° come: come si dice volpe nel tuo dialetto lui me lo dice eh.	prendo il mio enorme registratore vado dal parlante e gli dico senti mi dici un po' come come si dice volpe nel tuo dialetto lui me lo dice eh
406	TO017	1018.409	1021.983	3.574	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	quindi è molto facile descrivere una lingua mi basta una registrazione di uno,	quindi è molto facile descrivere una lingua mi basta una registrazione di uno,	quindi è molto facile descrivere una lingua mi basta una registrazione di uno
407	???	1022.247	1023.258	1.011	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	una ricerca quindi	una ricerca quindi	una ricerca quindi
408	TO017	1023.418	1023.987	0.569	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	che la parli	che la parli	che la parli
409	TO017	1024.668	1026.267	1.599	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	abbiamo un problema qua però	abbiamo un problema qua però	abbiamo un problema qua però
410	TO017	1026.664	1033.4	6.736	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	n:::el trecentoventotto dopo cristo non c' era nessuno che andava in giro con grossi registratori costosi come questo.	n:::el trecentoventotto dopo cristo non c' era nessuno che andava in giro con grossi registratori costosi come questo.	nel trecentoventotto dopo cristo non c' era nessuno che andava in giro con grossi registratori costosi come questo
411	TO017	1034.285	1037.019	2.734	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	quindi non possiamo usare le registrazioni quindi abbiamo,	quindi non possiamo usare le registrazioni quindi abbiamo,	quindi non possiamo usare le registrazioni quindi abbiamo
412	TO017	1037.537	1038.458	0.921	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	cosa possiamo usare?	cosa possiamo usare?	cosa possiamo usare
413	TO017	1040.06	1042.341	2.281	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	4	allora. le iscrizioni (.) materiale,	allora. le iscrizioni {P} materiale,	allora le iscrizioni {P} materiale
414	TO017	1047.099	1048.697	1.598	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	epigrafico, okay,	epigrafico, okay,	epigrafico okay
415	TO017	1048.895	1052.356	3.461	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	<cose> che <qualcuno> ha scritto su un sasso.	<cose> che <qualcuno> ha scritto su un sasso.	cose che qualcuno ha scritto su un sasso
416	TO017	1053.804	1057.951	4.147	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	14	per qualsiasi ragione (.) poteva essere una tomba, come nel caso delle iscrizioni in xxx,	per qualsiasi ragione {P} poteva essere una tomba, come nel caso delle iscrizioni in xxx,	per qualsiasi ragione {P} poteva essere una tomba come nel caso delle iscrizioni in xxx
417	TO017	1058.662	1063.112	4.45	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	poteva essere uno che si annoiava e ha scritto: su un sasso: boh mi annoio ciao.	poteva essere uno che si annoiava e ha scritto: su un sasso: boh mi annoio ciao.	poteva essere uno che si annoiava e ha scritto su un sasso boh mi annoio ciao
418	TO017	1063.355	1066.324	2.969	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	mh, gattini >miau miau miau t v b ics ics ics<	mh, gattini >miau miau miau t v b ics ics ics<	mh gattini miau miau miau t v b ics ics ics
419	TO017	1066.392	1067.795	1.403	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	cose di questo tipo	cose di questo tipo	cose di questo tipo
420	TO017	1068.078	1068.962	0.884	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::::h	e::::h	eh
421	TO017	1068.974	1074.724	5.75	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	21	qualunque cosa. (.) ci va bene tutto noi siamo di bocca buona i linguisti analizzano >qualsiasi< cosa anche se dai una lettera,	qualunque cosa. {P} ci va bene tutto noi siamo di bocca buona i linguisti analizzano >qualsiasi< cosa anche se dai una lettera,	qualunque cosa {P} ci va bene tutto noi siamo di bocca buona i linguisti analizzano qualsiasi cosa anche se dai una lettera
422	TO017	1075.359	1078.188	2.829	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	quindi va bene. abbiamo materiale epigrafico. poi che cosa abbiamo?	quindi va bene. abbiamo materiale epigrafico. poi che cosa abbiamo?	quindi va bene abbiamo materiale epigrafico poi che cosa abbiamo
423	TO017	1078.389	1081.19	2.801	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	come docume:nti della lingua araba del passato,	come docume:nti della lingua araba del passato,	come documenti della lingua araba del passato
424	???	1081.705	1083.64	1.935	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
425	TO017	1083.936	1087.673	3.737	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	la~ la~ la poesia okay. la poesi:a	la~ la~ la poesia okay. la poesi:a	la~ la~ la poesia okay la poesia
426	TO017	1088.494	1089.647	1.153	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e: l' altro,	e: l' altro,	e l' altro
427	TO017	1090.141	1094.222	4.081	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	testo direi piuttosto importa:nte del passato della lingua araba,	testo direi piuttosto importa:nte del passato della lingua araba,	testo direi piuttosto importante del passato della lingua araba
428	TO017	1095.199	1097.359	2.16	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	corano, o:kay. abbiamo la poesia,	corano, o:kay. abbiamo la poesia,	corano okay abbiamo la poesia
429	TO017	1098.787	1100.437	1.65	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	co:rano. testo coranico,	co:rano. testo coranico,	corano testo coranico
430	TO017	1100.665	1101.962	1.297	True	1	0	0	0	0	0	False	False	False	False	False		1	0	1	7	tu, cos' è che hai detto (.), scusa,	tu, cos' è che hai detto {P} , scusa,	tu cos' è che hai detto {P} , scusa
