tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
131	BO020	292.155	295.508	3.353	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	la scelta tra l' uno e l' altro u::h=mh	la scelta tra l' uno e l' altro u::h=mh	la scelta tra l' uno e l' altro uh mh
132	BO020	295.713	297.446	1.733	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	io direi potrebbe [dipendere,]	io direi potrebbe [dipendere,]	io direi potrebbe dipendere
133	BO026	296.553	301.446	4.893	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	[scusi solo un a]ttimo mattia se vuoi puoi chiudere la porta perché c' è molto rumore.	[scusi solo un a]ttimo mattia se vuoi puoi chiudere la porta perché c' è molto rumore.	scusi solo un attimo mattia se vuoi puoi chiudere la porta perché c' è molto rumore
134	BO026	301.986	302.904	0.918	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e[::h,]	e[::h,]	eh
135	BO020	302.106	303.52	1.414	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[troppo rumore d]i fondo.	[troppo rumore d]i fondo.	troppo rumore di fondo
136	BO026	303.52	303.87	0.35	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì.	sì.	sì
137	BO020	304.365	305.188	0.823	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e:h=mh	e:h=mh	eh mh
138	BO020	305.361	310.053	4.692	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	potrebbe: dipende da: dalla risposta che ricevo dalle altre scuole.	potrebbe: dipende da: dalla risposta che ricevo dalle altre scuole.	potrebbe dipende da dalla risposta che ricevo dalle altre scuole
139	BO026	310.053	310.425	0.372	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì.	sì.	sì
140	BO020	310.425	316.425	6.0	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	questo perché io avevo pensato di fa:re una (.) questionario rivolto alle diverse scuole,	questo perché io avevo pensato di fa:re una {P} questionario rivolto alle diverse scuole,	questo perché io avevo pensato di fare una {P} questionario rivolto alle diverse scuole
141	BO020	316.991	318.331	1.34	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	eh che:=m:h	eh che:=m:h	eh che mh
142	BO020	318.565	320.776	2.211	True	0	0	0	0	0	0	False	False	False	False	True	143=0.001	1	0	0	6	mi dà (.) delle indicazione di base.	mi dà {P} delle indicazione di base.	mi dà {P} delle indicazione di base
143	BO026	320.775	321.191	0.416	True	0	0	0	0	0	0	False	False	False	False	True	142=0.001,144=0.001	0	0	0	2	mh mh,	mh mh,	mh mh
144	BO020	321.19	322.606	1.416	True	0	0	0	0	0	0	False	False	False	False	True	143=0.001	0	0	0	3	e poi utilizzare,	e poi utilizzare,	e poi utilizzare
145	BO020	323.03	326.723	3.693	True	0	0	0	0	0	0	False	False	False	False	True	146=0.002	0	0	0	12	>se possibile la mia scuola< quindi o il tecnico o il professionale,	>se possibile la mia scuola< quindi o il tecnico o il professionale,	se possibile la mia scuola quindi o il tecnico o il professionale
146	BO026	326.721	327.165	0.444	True	0	0	0	0	0	0	False	False	False	False	True	145=0.002	0	0	0	2	mh mh,	mh mh,	mh mh
147	BO020	327.165	331.946	4.781	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	le classi: m:h prime e seconde quindi (.) >quattordici quindici< sedici anni,	le classi: m:h prime e seconde quindi {P} >quattordici quindici< sedici anni,	le classi mh prime e seconde quindi {P} quattordici quindici sedici anni
148	BO020	332.533	334.425	1.892	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	a:h=mh pe:r come,	a:h=mh pe:r come,	ah mh per come
149	BO020	335.151	337.503	2.352	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	eh diciamo come::=mh,	eh diciamo come::=mh,	eh diciamo come mh
150	BO020	337.563	338.67	1.107	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	modello,	modello,	modello
151	BO020	338.905	339.605	0.7	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m::h,	m::h,	mh
152	BO020	340.34	342.425	2.085	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	dei <vari::> tecnici,	dei <vari::> tecnici,	dei vari tecnici
153	BO026	342.765	343.366	0.601	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mh mh,]	[mh mh,]	mh mh
154	BO020	342.765	346.702	3.937	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[<e:h e] fare l' analisi più approfondita,>	[<e:h e] fare l' analisi più approfondita,>	eh e fare l' analisi più approfondita
155	BO020	347.095	348.67	1.575	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	<sui risultati,>	<sui risultati,>	sui risultati
156	BO020	348.985	350.829	1.844	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	<eh che ottengo,>	<eh che ottengo,>	eh che ottengo
157	BO020	351.171	352.255	1.084	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	nella mia scu[ola.]	nella mia scu[ola.]	nella mia scuola
158	BO026	351.91	352.261	0.351	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
159	BO020	352.563	355.106	2.543	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	anch[e perché e:h se fosse la sit~]	anch[e perché e:h se fosse la sit~]	anche perché eh se fosse la sit~
160	BO026	352.904	360.617	7.713	True	0	0	0	0	0	0	False	False	False	False	True	159=2.202,161=3.772,162=0.002	0	0	0	18	[quindi una ricognizione: a]mpia ne ne in que[sto:: numero di istituti tecnici no per avere un quadro ge]nerale.	[quindi una ricognizione: a]mpia ne ne in que[sto:: numero di istituti tecnici no per avere un quadro ge]nerale.	quindi una ricognizione ampia ne ne in questo numero di istituti tecnici no per avere un quadro generale
161	BO020	356.568	360.34	3.772	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	[sì. (.) per avere un quadro più generale per vedere,]	[sì. {P} per avere un quadro più generale per vedere,]	sì {P} per avere un quadro più generale per vedere
162	BO020	360.615	366.138	5.523	True	0	0	0	0	0	0	False	False	False	False	True	160=0.002	1	0	0	14	se il mio istituto rientra nella più o meno nella (.) nella media degli istituti,	se il mio istituto rientra nella più o meno nella {P} nella media degli istituti,	se il mio istituto rientra nella più o meno nella {P} nella media degli istituti
163	BO020	366.43	369.265	2.835	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e:h tecnici per quanto riguarda,	e:h tecnici per quanto riguarda,	eh tecnici per quanto riguarda
164	BO020	369.57	377.117	7.547	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	15	il numero di [studen]ti, la distribuzione tra (.) eh=mh <stranieri:> e:h=mh nativi non na[tivi,]	il numero di [studen]ti, la distribuzione tra {P} eh=mh <stranieri:> e:h=mh nativi non na[tivi,]	il numero di studenti la distribuzione tra {P} eh mh stranieri eh mh nativi non nativi
165	BO026	370.256	370.901	0.645	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[m:h,]	[m:h,]	mh
166	BO026	376.608	377.125	0.517	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mh mh,]	[mh mh,]	mh mh
167	BO020	377.595	378.991	1.396	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh,	e::h=mh,	eh mh
168	BO020	379.34	380.861	1.521	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	<e anche pe:r,>	<e anche pe:r,>	e anche per
169	BO020	381.202	383.606	2.404	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	eh stabilire quali sono le seconde,	eh stabilire quali sono le seconde,	eh stabilire quali sono le seconde
170	BO020	384.136	389.685	5.549	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	le la prima lingua straniera >ovviamente è l' inglese ma anche eh=eventualmente le seconde lingue studiate,<	le la prima lingua straniera >ovviamente è l' inglese ma anche eh=eventualmente le seconde lingue studiate,<	le la prima lingua straniera ovviamente è l' inglese ma anche eh eventualmente le seconde lingue studiate
171	BO020	389.985	390.968	0.983	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	<e poi,>	<e poi,>	e poi
172	BO020	391.323	392.521	1.198	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh,	e::h=mh,	eh mh
173	BO020	392.72	396.191	3.471	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	utilizzare mh i risultati della mia scuola per=mh,	utilizzare mh i risultati della mia scuola per=mh,	utilizzare mh i risultati della mia scuola per mh
174	BO020	396.581	401.68	5.099	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	avere u:n mh qualcosa di più pratico su cui lavorare di:: risc[ontro]:,	avere u:n mh qualcosa di più pratico su cui lavorare di:: risc[ontro]:,	avere un mh qualcosa di più pratico su cui lavorare di riscontro
175	BO026	401.03	401.51	0.48	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
176	BO020	402.021	403.908	1.887	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[e:h e di esempi,]	[e:h e di esempi,]	eh e di esempi
177	BO026	402.023	407.726	5.703	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[cioè sulla base delle rispo]ste: del quadro che lei un po' insomma delinea,	[cioè sulla base delle rispo]ste: del quadro che lei un po' insomma delinea,	cioè sulla base delle risposte del quadro che lei un po' insomma delinea
178	BO026	408.001	414.265	6.264	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	riesce poi a: a:=mh a fissare meglio gli obiettivi per un' analisi approfondita presso la sua scuola?	riesce poi a: a:=mh a fissare meglio gli obiettivi per un' analisi approfondita presso la sua scuola?	riesce poi a a mh a fissare meglio gli obiettivi per un' analisi approfondita presso la sua scuola
179	BO020	414.265	422.01	7.745	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	sì cioè nella misura in cui la mia scuola può può valere come modello anche per le altre p[erché] più o meno,	sì cioè nella misura in cui la mia scuola può può valere come modello anche per le altre p[erché] più o meno,	sì cioè nella misura in cui la mia scuola può può valere come modello anche per le altre perché più o meno
180	BO026	420.715	421.3	0.585	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mh mh,]	[mh mh,]	mh mh
181	BO020	422.316	424.095	1.779	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	<e la situazione,>	<e la situazione,>	e la situazione
182	BO020	424.702	432.744	8.042	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	distribuzione: eh della: degli studenti anche delle lingue anche delle competenze (.) [linguistiche,]	distribuzione: eh della: degli studenti anche delle lingue anche delle competenze {P} [linguistiche,]	distribuzione eh della degli studenti anche delle lingue anche delle competenze {P} linguistiche
183	BO026	431.298	433.266	1.968	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[ma come modello in che se]nso?	[ma come modello in che se]nso?	ma come modello in che senso
184	BO020	433.685	434.741	1.056	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e:h=mh	e:h=mh	eh mh
185	BO020	435.585	436.723	1.138	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	nel s[enso che,]	nel s[enso che,]	nel senso che
186	BO026	435.995	443.361	7.366	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[<di colla]borazione tra i mh le insegnanti di: programmazione coordinata integrata:,>	[<di colla]borazione tra i mh le insegnanti di: programmazione coordinata integrata:,>	di collaborazione tra i mh le insegnanti di programmazione coordinata integrata
187	BO020	443.513	446.51	2.997	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	m::h no io mh pensavo di fare:=mh,	m::h no io mh pensavo di fare:=mh,	mh no io mh pensavo di fare mh
188	BO020	446.907	448.446	1.539	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	uno studio sulla,	uno studio sulla,	uno studio sulla
189	BO020	449.126	450.556	1.43	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e:h=mh	e:h=mh	eh mh
190	BO020	451.16	455.478	4.318	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	a:h sulla: o sul lessico o sulla morfosintassi:,	a:h sulla: o sul lessico o sulla morfosintassi:,	ah sulla o sul lessico o sulla morfosintassi
191	BO020	455.76	457.638	1.878	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	eh di questi ragazzi.	eh di questi ragazzi.	eh di questi ragazzi
192	BO026	457.75	458.138	0.388	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	mh m[h,]	mh m[h,]	mh mh
193	BO020	458.066	465.139	7.073	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	[qu]indi mh ovviamente non potrei fa~ cioè mh mi sembra difficile d~ raccogliere dei dati così approfonditi,	[qu]indi mh ovviamente non potrei fa~ cioè mh mi sembra difficile d~ raccogliere dei dati così approfonditi,	quindi mh ovviamente non potrei fa~ cioè mh mi sembra difficile d~ raccogliere dei dati così approfonditi
194	BO020	465.455	469.186	3.731	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	e:h su tante scuole anche per[ché (.) immagino che,]	e:h su tante scuole anche per[ché {P} immagino che,]	eh su tante scuole anche perché {P} immagino che
195	BO026	467.575	474.023	6.448	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	15	[sì no questo non è possi]bile infatti (.) c[ioè le] domande del questionario:: e:h=mh mh,	[sì no questo non è possi]bile infatti {P} c[ioè le] domande del questionario:: e:h=mh mh,	sì no questo non è possibile infatti {P} cioè le domande del questionario eh mh mh
196	BO020	470.255	470.581	0.326	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
197	BO026	474.195	479.29	5.095	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	per altro a risposta aperta riguardano semplicemente la: possono riguardare,	per altro a risposta aperta riguardano semplicemente la: possono riguardare,	per altro a risposta aperta riguardano semplicemente la possono riguardare
198	BO026	479.57	481.546	1.976	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[il tipo di collaborazione,]	[il tipo di collaborazione,]	il tipo di collaborazione
199	BO020	479.57	481.546	1.976	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[sì la distribuzione,]	[sì la distribuzione,]	sì la distribuzione
200	BO026	481.79	490.593	8.803	True	0	0	0	0	0	0	False	False	False	False	True	201=0.890,202=0.002	0	0	0	21	e::h il numero di ore:: dell~=m:h [cioè il il] mh lo spazio che la disciplina occupa nella programmazione nei programmi,	e::h il numero di ore:: dell~=m:h [cioè il il] mh lo spazio che la disciplina occupa nella programmazione nei programmi,	eh il numero di ore dell~ mh cioè il il mh lo spazio che la disciplina occupa nella programmazione nei programmi
201	BO020	484.97	485.86	0.89	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[di lingua?]	[di lingua?]	di lingua
202	BO020	490.591	497.741	7.15	True	0	0	0	0	0	0	False	False	False	False	True	200=0.002,203=1.119,204=0.503	0	0	0	27	che quello più o meno in realtà pe:r l[a >per le classi] prime e seconde è uniforme in tutti gli istituti [ma non so]lo nei tecnici quindi,<	che quello più o meno in realtà pe:r l[a >per le classi] prime e seconde è uniforme in tutti gli istituti [ma non so]lo nei tecnici quindi,<	che quello più o meno in realtà per la per le classi prime e seconde è uniforme in tutti gli istituti ma non solo nei tecnici quindi
203	BO026	492.141	493.26	1.119	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[lei lo conosce?]	[lei lo conosce?]	lei lo conosce
204	BO026	495.75	496.253	0.503	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
205	BO020	497.793	502.29	4.497	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	son tre ore di:: inglese son tre ore di: (.) seconda lin[gua.]	son tre ore di:: inglese son tre ore di: {P} seconda lin[gua.]	son tre ore di inglese son tre ore di {P} seconda lingua
206	BO026	501.895	502.313	0.418	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
207	BO020	502.575	505.788	3.213	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e:[:h anche] le ore di italiano direi che son le stesse.	e:[:h anche] le ore di italiano direi che son le stesse.	eh anche le ore di italiano direi che son le stesse
208	BO026	502.796	503.674	0.878	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[cioè da questo,]	[cioè da questo,]	cioè da questo
209	BO026	506.018	516.511	10.493	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	25	da questa indagine può emergere quali lingue straniere e i tempi di: di:: sì di: della disciplina saranno gli stessi quali lingue straniere vengono studiate,	da questa indagine può emergere quali lingue straniere e i tempi di: di:: sì di: della disciplina saranno gli stessi quali lingue straniere vengono studiate,	da questa indagine può emergere quali lingue straniere e i tempi di di sì di della disciplina saranno gli stessi quali lingue straniere vengono studiate
210	BO026	516.786	529.569	12.783	True	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	34	se c' è (.) una: rapporto tra e:h l' insegnanti di: l' insegnante di italiano elle due e di laboratorio (.) e l' insegnante di lingua:: straniera per esempio di inglese o di tedesco o di:,	se c' è {P} una: rapporto tra e:h l' insegnanti di: l' insegnante di italiano elle due e di laboratorio {P} e l' insegnante di lingua:: straniera per esempio di inglese o di tedesco o di:,	se c' è {P} una rapporto tra eh l' insegnanti di l' insegnante di italiano elle due e di laboratorio {P} e l' insegnante di lingua straniera per esempio di inglese o di tedesco o di
211	BO026	529.985	531.241	1.256	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	spagnolo no?	spagnolo no?	spagnolo no
212	BO026	531.81	533.081	1.271	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[e:h=mh perché,]	[e:h=mh perché,]	eh mh perché
213	BO020	531.81	537.093	5.283	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[e:h=m:h lei lei] dice un rapporto in che senso d[i programmazione didattica?]	[e:h=m:h lei lei] dice un rapporto in che senso d[i programmazione didattica?]	eh mh lei lei dice un rapporto in che senso di programmazione didattica
214	BO026	535.046	539.728	4.682	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[cioè una collaborazione professionale] per esempio una programmazione integrata no?	[cioè una collaborazione professionale] per esempio una programmazione integrata no?	cioè una collaborazione professionale per esempio una programmazione integrata no
215	BO026	539.93	543.128	3.198	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	è il famos[o concetto] di educazione linguistica integrata.	è il famos[o concetto] di educazione linguistica integrata.	è il famoso concetto di educazione linguistica integrata
216	BO020	540.5	541.063	0.563	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[allora,]	[allora,]	allora
217	BO020	543.328	549.123	5.795	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	mh diciamo che questo succede a livello di consigli di classe credo perché nei c[onsigli di] classe,	mh diciamo che questo succede a livello di consigli di classe credo perché nei c[onsigli di] classe,	mh diciamo che questo succede a livello di consigli di classe credo perché nei consigli di classe
218	BO026	547.901	548.406	0.505	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[°mh,°]	[°mh,°]	mh
219	BO020	549.59	554.733	5.143	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	però (.) soprattutto nella dal terzo anno in poi si cerca di fare,	però {P} soprattutto nella dal terzo anno in poi si cerca di fare,	però {P} soprattutto nella dal terzo anno in poi si cerca di fare
220	BO020	554.988	558.533	3.545	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e:h dei percorsi interdisciplinari [per cui]:,	e:h dei percorsi interdisciplinari [per cui]:,	eh dei percorsi interdisciplinari per cui
221	BO026	557.915	558.435	0.52	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[°mh mh,°]	[°mh mh,°]	mh mh
222	BO020	558.77	561.133	2.363	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	u:h=non lo so eh inglese,	u:h=non lo so eh inglese,	uh non lo so eh inglese
223	BO020	561.361	572.422	11.061	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	24	e::h=m:h l~ l' inglese orientato (.) alla geografia all' amb[ito turi]stico poi e:h=m:h e poi eh chiaro dipende dagli indirizzi l' economia però,	e::h=m:h l~ l' inglese orientato {P} alla geografia all' amb[ito turi]stico poi e:h=m:h e poi eh chiaro dipende dagli indirizzi l' economia però,	eh mh l~ l' inglese orientato {P} alla geografia all' ambito turistico poi eh mh e poi eh chiaro dipende dagli indirizzi l' economia però
224	BO026	565.901	566.48	0.579	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mh mh,]	[mh mh,]	mh mh
225	BO020	572.82	573.844	1.024	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh,	e::h=mh,	eh mh
226	BO020	573.991	579.2	5.209	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	primo e secondo anno::: direi di no siccome [la maggio]r parte dei:,	primo e secondo anno::: direi di no siccome [la maggio]r parte dei:,	primo e secondo anno direi di no siccome la maggior parte dei
227	BO026	577.5	577.973	0.473	True	0	0	0	0	0	0	True	False	False	False	False	_	0	0	0	1	[°mh,]	[°mh,]	mh
228	BO026	580.028	585.866	5.838	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	e[: quindi mh che tipo di domande] porrebbe lei cioè qual è diciamo lo scopo di questa:,	e[: quindi mh che tipo di domande] porrebbe lei cioè qual è diciamo lo scopo di questa:,	e quindi mh che tipo di domande porrebbe lei cioè qual è diciamo lo scopo di questa
229	BO020	580.266	582.17	1.904	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[degli amministra~ xx]	[degli amministra~ xx]	degli amministra~ xx
230	BO026	586.146	588.666	2.52	True	0	0	0	0	0	0	False	False	False	False	True	231=0.001	0	0	0	4	ricognizione attraverso un questionario.	ricognizione attraverso un questionario.	ricognizione attraverso un questionario
231	BO020	588.665	592.677	4.012	True	0	0	0	0	0	0	False	False	False	False	True	230=0.001	0	0	0	9	e:::h sì allora io m:h ho mh ho stilato::,	e:::h sì allora io m:h ho mh ho stilato::,	eh sì allora io mh ho mh ho stilato
232	BO020	593.311	596.543	3.232	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	un:: possibile questionario che::,	un:: possibile questionario che::,	un possibile questionario che
233	BO020	597.126	598.433	1.307	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh	e::h=mh	eh mh
234	BO020	598.6	601.286	2.686	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	non so <quanto> possa essere efficace.	non so <quanto> possa essere efficace.	non so quanto possa essere efficace
235	BO020	601.553	602.885	1.332	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e::h=mh,	e::h=mh,	eh mh
236	BO020	603.351	606.866	3.515	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	pensavo a mh tipo al massimo venti doma:nde,	pensavo a mh tipo al massimo venti doma:nde,	pensavo a mh tipo al massimo venti domande
237	BO020	607.375	612.244	4.869	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e::h perché più lungo mi sembra: dispersivo[: potrebbero rifiutarsi,]	e::h perché più lungo mi sembra: dispersivo[: potrebbero rifiutarsi,]	eh perché più lungo mi sembra dispersivo potrebbero rifiutarsi
238	BO026	610.13	613.677	3.547	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[venti domande a risposta apert~ eh] infat[ti magari non,]	[venti domande a risposta apert~ eh] infat[ti magari non,]	venti domande a risposta apert~ eh infatti magari non
239	BO020	612.56	616.0	3.44	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	[di fare la risposta] aperta perché se è a risposta chiusa mh,	[di fare la risposta] aperta perché se è a risposta chiusa mh,	di fare la risposta aperta perché se è a risposta chiusa mh
240	BO020	616.2	619.622	3.422	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	mi sembra poco informativo perché [è mo]lto:,	mi sembra poco informativo perché [è mo]lto:,	mi sembra poco informativo perché è molto
241	BO026	618.646	619.028	0.382	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì.]	[sì.]	sì
242	BO020	620.155	624.3	4.145	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	cioè io devo dare massimo tre possiiblità quattro possibilità,	cioè io devo dare massimo tre possiiblità quattro possibilità,	cioè io devo dare massimo tre possiiblità quattro possibilità
243	BO020	624.585	626.411	1.826	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e comunque il numero,	e comunque il numero,	e comunque il numero
244	BO020	626.535	631.877	5.342	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	e::h=[mh non lo s]o da dieci a venti da:: venti a trenta di ragazzi mi sembra,	e::h=[mh non lo s]o da dieci a venti da:: venti a trenta di ragazzi mi sembra,	eh mh non lo so da dieci a venti da venti a trenta di ragazzi mi sembra
245	BO026	627.088	627.8	0.712	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[m:h,]	[m:h,]	mh
246	BO020	631.965	633.645	1.68	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	m::h dispersivo.	m::h dispersivo.	mh dispersivo
247	BO020	633.905	635.455	1.55	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	a [me sembra xx s]ì.	a [me sembra xx s]ì.	a me sembra xx sì
248	BO026	633.991	635.378	1.387	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[posso vedere un attimo?]	[posso vedere un attimo?]	posso vedere un attimo
249	BO020	635.724	638.55	2.826	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	allora io ho scritto, guardi. mh ho scritto anche,	allora io ho scritto, guardi. mh ho scritto anche,	allora io ho scritto guardi mh ho scritto anche
250	BO020	639.013	642.186	3.173	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	1	6	perché io (.) pensavo di lasciarglielo però n:~	perché io {P} pensavo di lasciarglielo però n:~	perché io {P} pensavo di lasciarglielo però n:~
251	BO026	642.976	650.393	7.417	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	e::h=m:h l' ha fatto anche in una in x in una:: l' ha scritto solo così o anche: ce l' ha anche in formato: digi[tale?]	e::h=m:h l' ha fatto anche in una in x in una:: l' ha scritto solo così o anche: ce l' ha anche in formato: digi[tale?]	eh mh l' ha fatto anche in una in x in una l' ha scritto solo così o anche ce l' ha anche in formato digitale
252	BO020	649.971	653.8	3.829	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	16	[ce l' ho c]osì (.) [sì] mh questo qui [ah] lei dice ce l' ho su chi[avetta?]	[ce l' ho c]osì {P} [sì] mh questo qui [ah] lei dice ce l' ho su chi[avetta?]	ce l' ho così {P} sì mh questo qui ah lei dice ce l' ho su chiavetta
253	BO026	650.588	651.015	0.427	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[ah.]	[ah.]	ah
